,input,output,label
1457,translate English to English: Really said that Arswold was the man under number two.,He really said that Oswald was the man under No. 2.,Whaley said that Oswald was the man under No. 2.
1458,translate English to English: They had vacated their apartment and Marina Oswald had departed with their child in a station wagon with Texas registration,"They had vacated their apartment, and Marina Oswald had departed with their child","they had vacated their apartment, and Marina Oswald had departed with their child in a station wagon with Texas registration."
1459,translate English to English: This legislation will serve the investor by ending the conditions which have caused that lack of confidence and goodwill,This legislation will serve the investor by ending the conditions which have caused that lack of confidence and good,This legislation will serve the investor by ending the conditions which have caused that lack of confidence and goodwill.
1460,translate English to English: Oswald got on. He looks like a maniac. His sleeve was out here. His shirt was undone.,Oswald got on. He looks like a maniac. His sle,Oswald got on. He looks like a maniac. His sleeve was out here. His shirt was undone.
1461,translate English to English: In the 6 to 8 minute period before the motorcade arrived Brennan saw a man leave and return to the window quote a couple of times end quote,In the 6 to 8 minute period before the motorcade arrived Brennan saw a man leave,"In the 6 to 8 minute period before the motorcade arrived, Brennan saw a man leave and return to the window, quote, a couple of times, end quote,"
1462,translate English to English: Before leaving the hotel the president missus Kennedy and Kenneth O'Donnell talked about the risks inheriting presidential public appearances,"Before leaving the hotel the President, Mrs. Kennedy and Kenneth O'Donnell talked about the","Before leaving the hotel, the President, Mrs. Kennedy, and Kenneth O'Donnell talked about the risks inherent in Presidential public appearances."
1463,translate English to English: Greed in the letter case was a secondary motive,Greed in the latter case was a secondary motive.,Greed in the latter case was a secondary motive;
1464,translate English to English: Throw a cloth over the bowl and set by for 5 or 6 hours to rise,Throw a cloth over the bowl and set by for 5 or 6 hours to rise.,Throw a cloth over the bowl and set by for five or six hours to rise.
1465,translate English to English: This commission has necessarily examined into the functioning of the various federal agencies concerned with a tragic trip of President Kennedy to Dallas,This Commission has necessarily examined into the functioning of the various Federal agencies concerned with a tragic trip,this Commission has necessarily examined into the functioning of the various Federal agencies concerned with the tragic trip of President Kennedy to Dallas
1466,translate English to English: After about a 2 weeks separation Marina Oswald returned to her husband,"After about a 2 weeks' separation, Marina Oswald returned to her husband.","After about a 2-week separation, Marina Oswald returned to her husband."
1467,translate English to English: Of atrocious murders perpetrated in Edinburgh by the mystery burque and hair.,of atrocious murders perpetrated in Edinburgh by the mystery bourque and,"of atrocious murders perpetrated in Edinburgh by the miscreants Burke and Hare,"
1468,translate English to English: Assisted by McDonald and noise all of them citizens of the United States by which the bank lost upwards of 100 1000 lb.,"assisted by McDonald and Noise, all of them citizens of the United States, by which the bank","assisted by Macdonell and Noyes, all of them citizens of the United States, by which the bank lost upwards of £100,000."
1469,translate English to English: Is Richard Abject condition seated in a chair under the drop was such as almost to unnerve the execution or calcra,His Richard Abject condition seated in a chair under the drop was such as almost to,"His wretched, abject condition, seated in a chair under the drop, was such as almost to unnerve the executioner Calcraft,"
1470,translate English to English: According to secretary Dylan,"According to Secretary Dylan,","According to Secretary Dillon,"
1471,translate English to English: The instinctively turned to his right because the shot appeared to come from over his right shoulder.,The instinctively turned to his right because the shot appeared to come from over his right shoulder.,he instinctively turned to his right because the shot appeared to come from over his right shoulder.
1472,translate English to English: Became the victim of the most cowardly and unmanly outrages and the attempted murder of the sovereign by oxford in 1840,"became the victim of the most cowardly and unmanly outrages, and the","became the victim of the most cowardly and unmanly outrages, and the attempted murder of the sovereign by Oxford in 1840"
1473,translate English to English: A more elaborate plot in many ways more secretly more patiently prepared than the proceeding or indeed than any in the calendar,"a more elaborate plot, in many ways, more secretly more patiently prepared than the","A more elaborate plot in many ways, more secretly, more patiently prepared than the preceding, or indeed than any in the calendar,"
1474,translate English to English: The case was clearly proved against them and both were sentenced to transportation for life,"The case was clearly proved against them, and both were sentenced to transportation for life.","The case was clearly proved against them, and both were sentenced to transportation for life."
1475,translate English to English: This too was a forgery,"This too was a forgery,","This, too, was a forgery. The signature of ""A. J. Hideel"" was in the handwriting of Lee Harvey Oswald."
1476,translate English to English: Traversing where it was possible the statements of the inspectors and offering explanation and paliation of such evils as could not be denied,"Traversing where it was possible the statements of the inspectors, and offering explanation and pal","traversing where it was possible the statements of the inspectors, and offering explanation and palliation of such evils as could not be denied."
1477,translate English to English: Foreign extended tour of western European countries the Soviet Union Finland and Poland,"Foreign extended tour of western European countries, the Soviet Union, Finland, and Poland,","for an extended tour of Western European countries, the Soviet Union, Finland, and Poland."
1478,translate English to English: And the other,"and the other,",and the other eighteen by fifteen; and they nominally held twenty-two persons.
1479,translate English to English: It was moreover in his opinion,"It was, moreover, in his opinion, a very difficult task to do.","It was, moreover, in his opinion undoubtedly the greatest nursery of crime in London."
1480,translate English to English: It was fashioned after the wanted circulars issued by law enforcement agencies,"It was fashioned after the wanted circulars issued by law enforcement agencies,","It was fashioned after the ""wanted"" circulars issued by law enforcement agencies."
1481,translate English to English: Claimed that within about 1 minute following the shots she ran from a window on the south side of the fourth floor,claimed that within about 1 minute following the shots she ran from a window on the south side,"claimed that within about 1 minute following the shots she ran from a window on the south side of the fourth floor,"
1482,translate English to English: I think he felt very strongly that the president ought to get out of Washington and go meet the people on a regular basis,I think he felt very strongly that the President ought to get out of Washington and go meet,"I think he felt very strongly that the President ought to get out of Washington, and go meet the people on a regular basis. End quote."
1483,translate English to English: Wild conversing with missus Brown he declared the unfortunate woman was rocking herself to and fro in a chair,"Wild conversing with Mrs. Brown, he declared the unfortunate woman was rocking herself to","While conversing with Mrs. Brown, he declared the unfortunate woman was rocking herself to and fro in a chair;"
1484,translate English to English: Or a quote other high government officials in the nature of a complaint coupled with an expressed or implied determination to use a means,"or a, quote, other high government officials in the nature of a complaint coupled with","or, quote, other high government officials in the nature of a complaint coupled with an expressed or implied determination to use a means,"
1485,translate English to English: Even threatened to tear up his wife's addresses and break all the baby things.,even threatened to tear up his wife's addresses and break all the baby things.,"He even threatened to tear up his wife's dresses and break all the baby things. According to De Mohrenschildt,"
1486,translate English to English: As soon as he was seated in the cart,"As soon as he was seated in the cart,","Palm, as soon as he was seated in the cart,"
1487,translate English to English: Backed possibly with the hope that as in a much more recent case,"succeeded possibly with the hope that, as in a much more recent case,","backed possibly with the hope that, as in a much more recent case,"
1488,translate English to English: And that they had been married in Fort Worth and lived there until coming to New Orleans. He had told the New Orleans arresting officers that he had been born in,"and that they had been married in Fort Worth, and lived there until coming to New Orleans.",and that they had been married in Fort Worth and lived there until coming to New Orleans. He had told the New Orleans arresting officers that he had been born in Cuba.
1489,translate English to English: She recall that Lee cried and said quote mother I want to get out of here,"She recalls that Lee cried and said, quote, Mother I want to get out of","She recalled that Lee cried and said, quote, Mother, I want to get out of here."
1490,translate English to English: But nothing had been done to improve the prison buildings.,But nothing had been done to improve the prison buildings.,but nothing had been done to improve the prison buildings.
1491,translate English to English: In addition to the order coupon the envelope contained a US postal money order for $21. 45,"In addition to the order coupon, the envelope contained a U.S. postal money order","In addition to the order coupon the envelope contained a. U.S. postal money order for $21.45,"
1492,translate English to English: The news vendor was also a tobacco,The news vendor was also a tobacco dealer.,"The news-vendor was also a tobacconist,"
1493,translate English to English: Second the adequacy of other advanced preparations for the security of the president during his visit to Dallas,"Second, the adequacy of other advance preparations for the security of the President","Second, the adequacy of other advance preparations for the security of the President, during his visit to Dallas,"
1494,translate English to English: Police officers now text Mrs. Campbell with complicity and frightened her into collusion,"police officers now text Mrs. Campbell with complicity, and frightened her into","The police officers now taxed Mrs. Campbell with complicity, and frightened her into collusion."
1495,translate English to English: The secret service sought funds for 25 new positions primarily in field offices,"The Secret Service sought funds for 25 new positions, primarily in field offices,","the Secret Service sought funds for 25 new positions, primarily in field offices. This increase has been approved by the Congress."
1496,translate English to English: Another deep roar,"Another deep roar,","Another deep roar, louder than any which had preceded it, broke from the multitude."
1497,translate English to English: Looked like the jacket he was wearing but quote I thought it had a little more tan to it end quote,"looked like the jacket he was wearing, but, quote, I thought it had a","looked like the jacket he was wearing but, quote, I thought it had a little more tan to it, end quote."
1498,translate English to English: Weave the little duties in and under and among what seemed to be the great,"were the little duties in and under, and among what seemed to be the great.",Weave the little duties in and under and among what seem to be the greater.
1499,translate English to English: And who are there for lodge depart from all other districts of the jail end quote?,"and who are there for lodge, depart from all other districts of the jail, end quote.",and who are therefore lodged apart from all other districts of the jail. End quote.
1500,translate English to English: Had discussed the president's visit on several occasions including the regular biweekly conference on the morning of November 22,"had discussed the President's visit on several occasions, including the regular biweekly conference on","had discussed the President's visit on several occasions, including the regular biweekly conference on the morning of November 22"
1501,translate English to English: Wasn't the day before perhaps 3 days before end quote,"was the day before, perhaps three days before, end quote.","wasn't the day before. Perhaps 3 days before, end quote."
1502,translate English to English: Brennon testified that they were standing which is their apparent position in the photograph,"Brennan testified that they were standing, which is their apparent position in the photograph.","Brennan testified that they were standing, which is their apparent position in the photograph."
1503,translate English to English: At the same time and overpowering odor attracted them to the adjoining harness room where the missing remains were raped out,At the same time an overpowering odor attracted them to the adjoining harness room,"At the same time an overpowering odor attracted them to the adjoining harness-room, where the missing remains were raked out"
1504,translate English to English: From this bar hang several iron loops in which the halters are tied.,From this bar hang several iron loops in which the halters are tied.,"From this bar hang several iron loops, in which the halters are tied."
1505,translate English to English: Are dissolved by this sap in the leaves and elsewhere and thus may pass to every portion of the plant,"are dissolved by this sap in the leaves and elsewhere, and thus may pass to every portion",are dissolved by the sap in the leaves and elsewhere and thus may pass to every portion of the plant.
1506,translate English to English: Had assets in the shape of land,"had assets in the shape of land, and was a solitary possession of a","had assets in the shape of land, house, furniture, pictures, and objets d'art to the value of £50,000."
1507,translate English to English: As much as it has arouse the attention of those upon whom parliamentary reports and grand jury presentments had hit her too failed to make the slightest impression,As much as it has aroused the attention of those upon whom parliamentary reports,inasmuch as it has aroused the attention of those upon whom parliamentary reports and grand jury presentments had hitherto failed to make the slightest impression.
1508,translate English to English: Mister J E Sparo and mister Clipperton,"Mr. J. E. Sparo and Mr. Clipperton,",Mr. J. E. Sparrow and Mr. Clipperton
1509,translate English to English: Robert A Frazier and Charles Killian other FBI firearms experts,"Robert A. Frazier and Charles Killian, other FBI firearms experts,","Robert A. Frazier and Charles Killion, other FBI firearms experts,"
1510,translate English to English: All of these cries have been heard before.,All of these cries have been heard before.,All of these cries have been heard before.
1511,translate English to English: Hosty did nothing further in connection with the Oswald case until after the assassination.,Hosty did nothing further in connection with the Oswald case until after the as,"Hosty did nothing further in connection with the Oswald case until after the assassination. On November 1, 1963,"
1512,translate English to English: To get away from the trees as they say and to look at the whole forest,"to get away from the trees, as they say, and to look at the whole forest.","To get away from the trees, as they say, ""and to look at the whole forest."""
1513,translate English to English: Where a fish curry and abrasive portraits were set before him,where a fish curry and abrasive portraits were set before him.,"where a fish curry and a brace of partridges were set before him,"
1514,translate English to English: They each contained four small rooms or cabins 7 feet square,"They each contained four small rooms or cabins, seven feet square.","they each contained four small rooms or ""cabins"" seven feet square,"
1515,translate English to English: James C Cadigan a questioned documents expert with the bureau compared the samples with the paper and tape in the actual,"James C. Cadigan, a questioned documents expert with the Bureau, compared the","James C. Cadigan, a questioned-documents expert with the Bureau, compared the samples with the paper and tape in the actual bag."
1516,translate English to English: Or to answer any questions concerning the card,or to answer any questions concerning the card.,or to answer any questions concerning the card.
1517,translate English to English: She ran inside and up the front stairs into the large open office reserved for clerical employees.,She ran inside and up the front stairs into the large open office reserved for clerical,She ran inside and up the front stairs into the large open office reserved for clerical employees.
1518,translate English to English: In 1933,"In 1933, the President of the United States, who had been in the United States,",In 1933 you and I knew that we must never let our economic system get completely out of joint again
1519,translate English to English: The officials of the FBI believed that there was no data in its files which gave warning that Oswald was a source of danger to President Kennedy,The officials of the FBI believed that there was no data in its files which gave warning that O,the officials of the FBI believed that there was no data in its files which gave warning that Oswald was a source of danger to President Kennedy.
1520,translate English to English: My request for citizenship is now pending before the supreme soviet of the USSR. I take these steps for political reasons,My request for citizenship is now pending before the supreme soviet of the USSR,My request for citizenship is now pending before the Supreme Soviet of the U.S.S.R. I take these steps for political reasons.
1521,translate English to English: The feelings of the condemned prisoners should no longer be outraged by their exposure in the chapel and the chapel should be rearranged,The feelings of the condemned prisoners should no longer be outraged by their exposure in the chapel,"The feelings of the condemned prisoners should no longer be outraged by their exposure in the chapel, and the chapel should be rearranged,"
1522,translate English to English: And the prototype of a class not uncommon in our later days,and the prototype of a class not uncommon in our later days.,and the prototype of a class not uncommon in our later days
1523,translate English to English: Of course with the added improvements following longer experience of the pattern originated by the architectural genius of sir Joshua Jeb,"of course, with the added improvements following longer experience of the pattern originated by the architectural genius of","of course with the added improvements following longer experience, of the pattern originated by the architectural genius of Sir Joshua Jebb."
1524,translate English to English: Even now his sufferings were not at an end.,Even now his sufferings were not at an end.,"Even now his sufferings were not at an end,"
1525,translate English to English: In July of 1963,"In July of 1963,","In July of 1963, Oswald also requested the Soviet Union to provide a visa for his return to that country."
1526,translate English to English: In no characters is a contrast between the ugly and vulgar illegibility of the modern type,In no characters is a contrast between the ugly and vulgar illegibility of the modern,In no characters is the contrast between the ugly and vulgar illegibility of the modern type
1527,translate English to English: She then opened the kitchen door and saw Oswald open the right rear door of her brother's car and place the package in the back of the car,She then opened the kitchen door and saw Oswald open the right rear door of her brother,She then opened the kitchen door and saw Oswald open the right rear door of her brother's car and place the package in the back of the car.
1528,translate English to English: It will not swell so fast as the white so give yourself more time for making it,"It will not swell so fast as the white, so give yourself more time for making","It will not swell so fast as the white, so give yourself more time for making it."
1529,translate English to English: On the turn at the intersection of Houston and Elm St and then proceeded at a rate of 12 to 15 mph,"On the turn at the intersection of Houston and Elm Streets, and then proceeded",on the turn at the intersection of Houston and Elm Streets and then proceeded at a rate of 12 to 15 miles per hour
1530,translate English to English: We're clean. They had good color to them. There was no grease on them and they were not fragmented. They looked as if they had just been picked up end quote,were clean. They had good color to them. There was no grease on them and they were,"were clean, they had good color to them, there was no grease on them and they were not fragmented. They looked as if they had just been picked up, end quote."
1531,translate English to English: They shut themselves up and made light of his siege having laid in a store of provision for many years in preparation against this attack.,"They shut themselves up and made light of his siege, having laid in a store of","Here they shut themselves up and made light of his siege, having laid in a store of provision for many years in preparation against this attack;"
1532,translate English to English: And it is worth mention in passing that has an example of fine typography,"and it is worth mention, in passing, that has an example of fine typography.","And it is worth mention in passing that, as an example of fine typography,"
1533,translate English to English: He was a tall slender man with a long face and iron grey hair,"He was a tall, slender man, with a long face and iron","He was a tall, slender man, with a long face and iron-gray hair."
1534,translate English to English: In an interview with FBI agents on December 17 1963,"In an interview with FBI agents on December 17, 1963,","In an interview with FBI agents on December 17, 1963,"
1535,translate English to English: 3 months prior to his regularly scheduled separation date,"three months prior to his regularly scheduled separation date,","3 months prior to his regularly scheduled separation date, ostensibly to care for his mother who had been injured in an accident at her work."
1536,translate English to English: Difficulty was to get a copy of the second,Difficulty was to get a copy of the second.,the difficulty was to get a copy of the second key.
1537,translate English to English: No irons were worn except as a punishment.,No irons were worn except as a punishment.,No irons were worn except as a punishment.
1538,translate English to English: Four lb 12 shillings and finally the funeral cart coffin and other petty expenses amounting to seven lb 10,"four pounds, twelve shillings, and finally the funeral cart coffin and other","4 pounds, 12 shillings; and finally the funeral, cart, coffin, and other petty expenses, amounting to seven pounds 10"
1539,translate English to English: Mrs. Kennedy and missus Johnson stood at the side of the new president as he took the oath of office,Mrs. Kennedy and Mrs. Johnson stood at the side of the new President as he took,Mrs. Kennedy and Mrs. Johnson stood at the side of the new President as he took the oath of office.
1540,translate English to English: One of the police officers assigned to the corner of Elm in Houston streets for,One of the police officers assigned to the corner of Elm and Houston streets for the ward,"One of the police officers assigned to the corner of Elm and Houston Streets for the Presidential motorcade, W. E. Barnett,"
1541,translate English to English: Preparation in a special party could safeguard an independent course of action after the debacle end quote,Preparation in a Special Party could safeguard an independent course of action after the Debac,"preparation in a special party could safeguard an independent course of action after the debacle, end quote."
1542,translate English to English: At the same time he was seen to steal and secrete a pair of trousers,At the same time he was seen to steal and secrete a pair of trousers.,At the same time he was seen to steal and secrete a pair of trousers. The shop-boy gave information.
1543,translate English to English: No finding of neurological impairment or psychotic mental changes could be made,No finding of neurological impairment or psychotic mental changes could be made.,No finding of neurological impairment or psychotic mental changes could be made.
1544,translate English to English: The larbert pump was suffered to remain choked up,The larbert pump was suffered to remain choked up.,"The larboard pump was suffered to remain choked up, and the long-boat was fitted with tackles and held ready for use at a moment's notice."
1545,translate English to English: Being the constant transformation evaporation of watery vapor from the leaves especially through the stramata,"being the constant transformation, evaporation of watery vapor from the leaves, especially","being the constant transpiration (evaporation) of watery vapor from the leaves, especially through the stomata."
1546,translate English to English: As well apparently wished to continue practicing his own Russian with her.,Oswald apparently wished to continue practicing his own Russian with her.,Oswald apparently wished to continue practicing his own Russian with her. Lieutenant Martello of the New Orleans police testified
1547,translate English to English: In an attempt to attract attention to himself and to support his exaggerated idea of his own abilities,in an attempt to attract attention to himself and to support his exaggerated idea of his,in an attempt to attract attention to himself and to support his exaggerated idea of his own abilities.
1548,translate English to English: As the animal body required to be independent of heat and of the atmosphere,as the animal body required to be independent of heat and of the atmosphere.,"As the animal body required to be independent of heat and of the atmosphere,"
1549,translate English to English: There was no general rule of employment,"There was no general rule of employment,",There was no general rule of employment. Hard labor was often not insisted upon in separate confinement;
1550,translate English to English: The days were passed and idolness debauchery riot is quarreling immoral conversation,"The days were passed, and idolness, debauchery, riot, is qu","The days were passed in idleness, debauchery, riotous quarreling, immoral conversation,"
1551,translate English to English: There a special care.,There a special care.,their especial care.
1552,translate English to English: After the divorce missus Oswald complained considerably about how unfairly she was treated,After the divorce Mrs. Oswald complained considerably about how unfairly she was treated.,"After the divorce Mrs. Oswald complained considerably about how unfairly she was treated,"
1553,translate English to English: His idea that he was to find quote freedom and quote in the Soviet Union was to be rudely shattered,"His idea that he was to find, quote, freedom, end quote, in the Soviet","His idea that he was to find, quote, freedom, end quote, in the Soviet Union was to be rudely shattered."
1554,"translate English to English: Answer. No. I would have to wait until I had talked to Marina to see what I could determine and from there, I could make my plans",Answer: No. I would have to wait until I had talked to Marina to see what I,"Answer: No. I would have to wait until I had talked to Marina to see what I could determine, and from there I could make my plans."
1555,translate English to English: Really believes that Oswald's conduct,Really believes that Oswald's conduct,"Whaley believes that Oswald's conduct did not aid him in his identification, quote, because I knew he was the right one as soon as I saw him."
1556,translate English to English: He was very much interested in autobiographical works about standing statesmen of the United States to whom his wife thought he compared himself,He was very much interested in autobiographical works about standing statesmen of the United States to,"He was very much interested in autobiographical works of outstanding statesmen of the United States, to whom his wife thought he compared himself."
1557,translate English to English: At the fatal hour his hardyhood for soak him and he was almost insensible when taken out of his cell for execution,"At the fatal hour his hardyhood for stout him, and he was","But at the fatal hour his hardihood forsook him, and he was almost insensible when taken out of his cell for execution."
1558,translate English to English: Since the assassination the secret service with the assistance of other federal agencies and of private industry,"Since the assassination, the Secret Service, with the assistance of other Federal agencies","Since the assassination, the Secret Service, with the assistance of other Federal agencies and of private industry,"
1559,translate English to English: On September 30 1952,"On September 30, 1952,","On September 30, 1952, Lee enrolled in P.S. 117"
1560,translate English to English: The admissions made to Marina Oswald by her husband are an important element in the evidence that Lee Harvey Oswald fired the shot at general walk,The admissions made to Marina Oswald by her husband are an important element in the evidence,The admissions made to Marina Oswald by her husband are an important element in the evidence that Lee Harvey Oswald fired the shot at General Walker.
1561,translate English to English: Answer.,Answer: I have a question: I have a question: I have a question,"Answer: He tried to talk to me but I would not answer him, and he was very upset. Question: Were you upset with him?"
1562,translate English to English: One man declared that the language of the condemned rooms was disgusting that he was dying at death every day and being compelled to associate with such characters,"One man declared that the language of the condemned rooms was disgusting, that he was dying","one man declared that the language of the condemned rooms was disgusting, that he was dying a death every day in being compelled to associate with such characters."
1563,translate English to English: He carried this character with him into penal servitude and after enduring the full severity of his punishment for several years,"He carried this character with him into penal servitude, and after enduring the full severity of","He carried this character with him into penal servitude, and after enduring the full severity of his punishment for several years,"
1564,translate English to English: She was seized before she could do any mischief,She was seized before she could do any mischief.,"She was seized before she could do any mischief,"
1565,translate English to English: Presidential vehicle in Houston Dallas described in chapter two,"Presidential vehicle in Houston, Dallas, described in chapter 2.","The Presidential vehicle in use in Dallas, described in chapter 2,"
1566,translate English to English: Speaks of surgeons hall as a handsome building ornamented with ionic polasters and with a double flight of steps,"Speaks of Surgery's Hall, as a handsome building ornamented with i","Pennant speaks of Surgeons' Hall as a handsome building, ornamented with Ionic pilasters, and with a double flight of steps to the first floor."
1567,translate English to English: The science history of the universe volume five.,"The Science: History of the Universe, Volume 5.","The Science: History of the Universe, Volume 5."
1568,translate English to English: And which certainly hold good for the vast majority of animals and plants are of universal application,and which certainly hold good for the vast majority of animals and plants are of universal application.,"and which certainly hold good for the vast majority of animals and plants, are of universal application."
1569,translate English to English: On the morning of the president's arrival,"On the morning of the President's arrival,","On the morning of the President's arrival,"
1570,translate English to English: Addressing itself solely to the probative value of Mrs. Markham's contemporaneous description of the gunman,addressing itself solely to the probative value of Mrs. Markham's contemporane,Addressing itself solely to the probative value of Mrs. Markham's contemporaneous description of the gunman
1571,translate English to English: A reward was fourth with offered for Robson's apprehension,A reward was fourth with offered for Robson's apprehension.,A reward was forthwith offered for Robson's apprehension.
1572,translate English to English: When cases of this kind occur.,"When cases of this kind occur,","When cases of this kind occur,"
1573,translate English to English: Target at 265 feet was placed to the right of the 240 foot target,The target at 265 feet was placed to the right of the 240-foot target.,The target at 265 feet was placed to the right of the 240-foot target
1574,translate English to English: According to Barnett,"According to Barnett,","According to Barnett, quote, there were people going in and out, end quote, during this period."
1575,translate English to English: The infantry weapons evaluation branch of the ballistics research laboratory had expert riflemen fire the assassination weapon,The Infantry Weapons Evaluation Branch of the Ballistics Research Laboratory had expert riflemen fire,the Infantry Weapons Evaluation Branch of the Ballistics Research Laboratory had expert riflemen fire the assassination weapon
1576,translate English to English: The day room was fitted with benches and settles after the manner of the tap in a public house,The day room was fitted with benches and settles after the manner of the tap in a,The day room was fitted with benches and settles after the manner of the tap in a public-house.
1577,translate English to English: The presidential limousine arrived at the emergency entrance of the parkland hospital at about 12:35 PM:,The Presidential limousine arrived at the emergency entrance of the Parkland Hospital at about 12:35,the Presidential limousine arrived at the emergency entrance of the Parkland Hospital at about 12:35 p.m.
1578,translate English to English: Till the 10th day after i am entered within the town and then place near to the gates of semi ramas a attachment of thy army,"Till the 10th day after I am entered within the town, and then placed near to the","till the tenth day after I am entered within the town, and then place near to the gates of Semiramis a detachment of thy army,"
1579,translate English to English: By checking certain importers and dealers after the assassination of President Kennedy and slaying of officer tipped,by checking certain importers and dealers after the assassination of President Kennedy and ,"By checking certain importers and dealers after the assassination of President Kennedy and slaying of Officer Tippit,"
1580,translate English to English: Both employers and employees must share the blame of not using them as fully as they should.,Both employers and employees must share the blame of not using them as fully as they should.,Both employers and employees must share the blame of not using them as fully as they should.
1581,translate English to English: Marina Oswald testified that her husband engaged in fair play for Cuba committee activities quote,"Marina Oswald testified that her husband engaged in Fair Play for Cuba Committee activities, quote","Marina Oswald testified that her husband engaged in Fair Play for Cuba Committee activities, quote,"
1582,translate English to English: Established the fact that the man who had personated mr Oxenford was a horse dealer named Joseph Elder and intimate acquain,established the fact that the man who had personated Mr. Oxenford was a horse,"established the fact that the man who had personated Mr. Oxenford was a horse-dealer named Joseph Elder, an intimate acquaintance of Burgess'."
1583,translate English to English: That makes it particularly necessary for the vice president and for me to conceive of our duty toward the entire country,That makes it particularly necessary for the Vice President and for me to conceive of our duty,That makes it particularly necessary for the Vice- President and for me to conceive of our duty toward the entire country.
1584,translate English to English: Expressly but with them to carcraft who was graciously pleased to accept them,"expressly but with them, to Carcraft, who was graciously pleased to accept them.","He expressly bequeathed them to Calcraft, who was graciously pleased to accept them."
1585,translate English to English: Most of Jensen's letters are designed within a square,"Most of Jenson's letters are designed within a square,","Most of Jenson's letters are designed within a square,"
1586,translate English to English: So Babylon was buried and forgotten.,So Babylon was buried and forgotten.,So Babylon was buried and forgotten.
1587,translate English to English: Nearly all Americans are sensible and calm people,Nearly all Americans are sensible and calm people.,Nearly all Americans are sensible and calm people.
1588,translate English to English: Many of them consisted of one or two rooms at most.,Many of them consisted of one or two rooms at most.,Many of them consisted of one or two rooms at most.
1589,translate English to English: Within the right direction,"Within the right direction,","was in the right direction, as making the performance shorter and diminishing the area of display."
1590,translate English to English: The only systematic supervision of the activities of the advanced agent,The only systematic supervision of the activities of the advance agent,The only systematic supervision of the activities of the advance agent
1591,translate English to English: Required for their attention,required for their attention.,required further attention.
1592,translate English to English: This is the ideal type of weapon for moving targets,This is the ideal type of weapon for moving targets.,this is the ideal type of weapon for moving targets
1593,translate English to English: Eventually Holloway was decided upon as a site for the new city prison,Eventually Holloway was decided upon as a site for the New City Prison.,Eventually Holloway was decided upon as a site for the new city prison.
1594,translate English to English: Mrs. John F. Kennedy on the left of the rear seat of the limousine.,"Mrs. John F. Kennedy, on the left of the rear seat of the limousine,","Mrs. John F. Kennedy, on the left of the rear seat of the limousine, looked toward her left and waved to the crowds along the route."
1595,translate English to English: So that it might become the exclusive property of her husband whoever he might be,"so that it might become the exclusive property of her husband, whoever he might be.","so that it might become the exclusive property of her husband, ""whoever he might be."""
1596,translate English to English: When I began asking him specific details with respect to his activities in the fair play for Cuba committee in New Orleans as to where meetings were held,When I began asking him specific details with respect to his activities in the Fair Play for Cuba Committee,"When I began asking him specific details with respect to his activities in the Fair Play for Cuba Committee in New Orleans as to where meetings were held,"
1597,translate English to English: Heads it is conceivable that even the simplest living being may possess a nervous system,"Heads, it is conceivable that even the simplest living being may possess a",Hence it is conceivable that even the simplest living being may possess a nervous system.
1598,translate English to English: Advising that an individual tentatively identified as Oswald had been in touch with the Soviet Embassy in Mexico City,advising that an individual tentatively identified as Oswald had been in touch with the Soviet,advising that an individual tentatively identified as Oswald had been in touch with the Soviet Embassy in Mexico City
1599,translate English to English: If man may speak so confidently of his great impenetrable councils,"If man may speak so confidently of his great impenetrable counsels,","(if man may speak so confidently of His great impenetrable counsels), for an eternal Testimony of His great work in the confusion of Man's pride,"
1600,translate English to English: Solomon's was now also admitted as a witness and his evidence with that of mosque secured the transportation of the principal actors in the theft,"Solomons was now also admitted as a witness, and his evidence with that of Moss","Solomons was now also admitted as a witness, and his evidence, with that of Moss, secured the transportation of the principal actors in the theft."
1601,translate English to English: As he told the driver,"As he told the driver,","As he told the driver, quote, Let's get out of here; we are hit, end quote,"
1602,translate English to English: At the FBI took an unduly restrictive view of its responsibilities in preventive intelligence work prior to the assassination,At the FBI took an undue restrictive view of its responsibilities in preventive intelligence work,"that the FBI took an unduly restrictive view of its responsibilities in preventive intelligence work, prior to the assassination."
1603,translate English to English: Is disciplinary powers were defined by the act and his duties,His disciplinary powers were defined by the Act and his duties.,"His disciplinary powers were defined by the act, and his duties,"
1604,translate English to English: It is the American people themselves.,It is the American people themselves.,It is the American people themselves who expect the third horse to pull in unison with the other two.
1605,translate English to English: Among the presidents were those of gallery Justinian.,"Among the Presidents were those of Galileo,","Thus, among the presidents were those of Gowrie, Justinian, Aloman, Colsman, Kenneth, and Godfrey;"
1606,translate English to English: Mrs. Fries brother mister Samuel whore junior was chairman of the committee on which also served many noted members of the society of friends,"Mrs. Fries' brother, Mr. Samuel Thornley, was chairman of the committee","Mrs. Fry's brother, Mr. Samuel Hoare, Junior, was chairman of the committee, on which also served many noted members of the Society of Friends"
1607,translate English to English: Which they dropped smoldering into their fellow prisoners pockets,"which they dropped, smoldering into their fellow-prisoners' pockets.",which they dropped smoldering into their fellow-prisoners' pockets.
1608,translate English to English: And they were each kept in an ordinary separate cell of the newly constructed block with the traps or square openings in the cell door,"and they were each kept in an ordinary separate cell of the newly constructed block, with the trap","and they were each kept in an ordinary separate cell of the newly-constructed block, with the ""traps,"" or square openings in the cell door,"
