,input,output,label
1336,translate English to English: when her ruin was discovered her brother panted for Revenge,"When her ruin was discovered, her brother pounced for revenge.",When her ruin was discovered her brother panted for revenge.
1337,translate English to English: was tried at the Old Bailey the following year for horse stealing and hanged in front of nougat,"was tried at the Old Bailey the following year for horse stealing, and hanged in","was tried at the Old Bailey the following year for horse-stealing, and hanged in front of Newgate."
1338,translate English to English: when Danny extreme anti Kennedy newspaper advertisement in handbills appeared in Dallas at the time of the president's visit there,"When Danny Extreme, an anti-Kinder newspaper advertisement in handbills,",and in the extreme anti-Kennedy newspaper advertisement and handbills that appeared in Dallas at the time of the President's visit there.
1339,translate English to English: she did not speak to him when she joined him there although she thought that he was still awake,"She did not speak to him when she joined him there, although she thought that he was","She did not speak to him when she joined him there, although she thought that he was still awake."
1340,translate English to English: now here again before Mysteria peers to be triumphant over the letter says Romaine,"Now here again before Mysteria peers, to be triumphant over the letter, says","Now, here again the former theory appears to be triumphant over the latter, says Romanes,"
1341,translate English to English: even if the car is traveling more slowly the delay involved in reaching the president may be crucial,"Even if the car is traveling more slowly, the delay involved in reaching the President may be","Even if the car is traveling more slowly, the delay involved in reaching the President may be crucial."
1342,translate English to English: repair they're secretly and so gave information to the Brazilian authorities,They secretly and so gave information to the Brazilian authorities.,"repaired there secretly, and so gave information to the Brazilian authorities."
1343,translate English to English: yes our Bread & rolls must be looked after at the proper time,"Yes, our bread and rolls must be looked after at the proper time.",Yet our bread and rolls must be looked after at the proper time.
1344,translate English to English: she said he was different from other people in quote at least his imagination his fantasy which was quite unfounded,"She said he was different from other people, end quote. At least his imagination, his","She said he was different from other people in, quote, At, least his imagination, his fantasy, which was quite unfounded,"
1345,translate English to English: on the west end of the house is the attached garage which can be read from the kitchen or from the outside,On the west end of the house is the attached garage which can be read from the kitchen or,"On the west end of the house is the attached garage, which can be reached from the kitchen or from the outside."
1346,translate English to English: he consulted with his supervisor and quote it was determined that we should not undertake to furnish employment references for him and quote,"He consulted with his supervisor, end quote. It was determined that we should not undertake to","He consulted with his supervisor and, quote, it was determined that we should not undertake to furnish employment references for him, end quote."
1347,translate English to English: and if we determined that the course of the investigation required us to clarify or facing down with this information we would do it at the appropriate,and if we determined that the course of the investigation required us to clarify or facing down with,"and if we determined that the course of the investigation required us to clarify or face him down with this information, we would do it at the appropriate time."
1348,translate English to English: the modern letters are narrowed or thereabout,The modern letters are narrowed or thereabout.,"the modern letters are narrowed by a third or thereabout; but while this gain of space very much hampers the possibility of beauty of design,"
1349,translate English to English: 1/2 cup of Indian meal 1/2 cup of molasses to teaspoonfuls of salt soda the size of a pea,"1/2 cup of Indian meal, 1/2 cup of molasses, two teaspoonfuls of","One half cup of Indian meal. One half cup of molasses. Two teaspoonfuls of salt. Soda, the size of a pea."
1350,translate English to English: a telegraphic message of criminal detection,A telegraphic message of criminal detection,"A telegraphic message, then newly adapted to the purposes of criminal detection,"
1351,translate English to English: the Warren Commission report by the president's Commission on the assassination of President Kennedy Lee Harvey Oswald,The Warren Commission Report. By The President's Commission on the Assassination of President Kennedy,The Warren Commission Report. By The President's Commission on the Assassination of President Kennedy. Chapter 7. Lee Harvey Oswald:
1352,translate English to English: with only a short interval between it and the wall supported by a horizontal iron railing with upright points,"with only a short interval between it and the wall, supported by a horizontal iron rail","with only a short interval between it and the wall, supported by a horizontal iron railing with upright points;"
1353,translate English to English: which probably represent the vertebrate condition before limbs were acquired,which probably represent the vertebrate condition before limbs were acquired.,which probably represent the vertebrate condition before limbs were acquired;
1354,translate English to English: why lying in Newgate awaiting removal to the convict ship both prisoners made full confessions,"While lying in Newgate awaiting removal to the convict ship, both prisoners made full","While lying in Newgate, awaiting removal to the convict ship, both prisoners made full confessions."
1355,translate English to English: personal material advantages happiness is not based on oneself it does not consist of a small home of taking and getting,personal material advantages. Happiness is not based on oneself. It does not consist of,"For personal, material advantages? Happiness is not based on oneself, it does not consist of a small home, of taking and getting,"
1356,translate English to English: how close is a prisoner is arriving dirty or in rags should be fumigated before worn in the jail,"How close is a prisoner arriving, dirty or in rags, should be fu","The clothes of prisoners arriving dirty, or in rags, should be fumigated before worn in the jail,"
1357,translate English to English: Oswald's jacket,Oswald's jacket,Oswald's Jacket
1358,translate English to English: as a political leader the president wish to resolve the factional controversy within the Democratic party in Texas before the election of 1964,"As a political leader, the President wanted to resolve the factional controversy within the Democratic Party","As a political leader, the President wished to resolve the factional controversy within the Democratic Party in Texas before the election of 1964."
1359,translate English to English: infirmaries separating the Sexes were also to be provided a chapel to and warm and cold baths,Infirmaries separating the sexes were also to be provided a chapel to,"Infirmaries separating the sexes were also to be provided, a chapel too, and warm and cold baths."
1360,translate English to English: in his wife's words quote,"In his wife's words, quote,","In his wife's words, quote,"
1361,translate English to English: even though he told his wife that he had been fired he voluntarily left on October 8th 1962 and moved to Dallas,"Even though he told his wife that he had been fired, he voluntarily left","Even though he told his wife that he had been fired, he voluntarily left on October 8, 1962, and moved to Dallas."
1362,translate English to English: this chapter reviews the motorcade through Dallas the fleeting moments of the assassination,This chapter reviews the motorcade through Dallas the fleeting moments of the assassination,"this chapter reviews the motorcade through Dallas, the fleeting moments of the assassination,"
1363,translate English to English: able to fire the rounds within the time. Which would have been available to the Assassin under those conditions,"were able to fire the rounds within the time, which would have been available to the as",were able to fire the rounds within the time period which would have been available to the assassin under those conditions.
1364,translate English to English: full possession of his mental and physical capabilities and entirely ready for the performance of his assigned duties Chief Rowley testified that,"Full possession of his mental and physical capabilities and entirely ready for the performance of his assigned duties,","with full possession of his mental and physical capabilities and entirely ready for the performance of his assigned duties. Chief Rowley testified that,"
1365,translate English to English: but there is little doubt that is executions became more rare they made more impression on the public mind,But there is little doubt that as executions became more rare they made more impression on the public,But there is little doubt that as executions became more rare they made more impression on the public mind.
1366,translate English to English: among other identification cards in Oswald's wallet at the time of his arrest or a Selective Service notice of classification,"among other identification cards in Oswald's wallet at the time of his arrest, or","Among other identification cards in Oswald's wallet at the time of his arrest were a Selective Service notice of classification,"
1367,translate English to English: which became more significant does the children Grew Older,which became more significant. The children grew older.,which became more significant as the children grew older.
1368,translate English to English: these surely I thought says Mr Neill were bad enough but it was not so,"These surely, I thought, says Mr. Oswald, were bad enough, but it","These surely, I thought,"" says Mr. Neild, ""were bad enough! But it was not so. End quote."
1369,translate English to English: also to make such proposals as might a salutary and calculated to improve new gays and the rest of the city jails,also to make such proposals as might be salutary and calculated to improve new gays and the,"also to make such proposals as might appear salutary, and calculated to improve Newgate and the rest of the city jails."
1370,translate English to English: to organize themselves for collective bargaining as embodied in section 7A of the national industrial Recovery Act,"to organize themselves for collective bargaining, as embodied in section 7A of the National",to organize themselves for collective bargaining as embodied in Section 7 (a) of the national Industrial Recovery Act.
1371,translate English to English: the basic facts of the events were uncovered independently by William Stuckey who arranged the debate and,"The basic facts of the events were uncovered independently by William Stuckey, who ","The basic facts of the event were uncovered independently by William Stuckey, who arranged the debate, and Edward Butler,"
1372,translate English to English: to operate in a sort of vacuum insulated from the general public and behind impregnable barriers,to operate in a sort of vacuum insulated from the general public and behind impreg,"to operate in a sort of vacuum, isolated from the general public and behind impregnable barriers."
1373,translate English to English: between the Secret Service and the president and his family he's contemplating,Between the Secret Service and the President and his family he contemplating,between the Secret Service and the President and his family is contemplated.
1374,translate English to English: and promised prompt us Aid if they do and quote,"and promised prompt us aid if they do, end quote.","and promised prompt U.S. aid if they do, end quote."
1375,translate English to English: the inquiry was most searching and complete on the committee spoke plainly in its report,"The inquiry was most searching and complete. On the committee, Oswald spoke plainly in","The inquiry was most searching and complete, and the committee spoke plainly in its report."
1376,translate English to English: in one interview he told Fritz that the only sack he carried to work that day,In one interview he told Fritz that the only sack he carried to work that day,"In one interview, he told Fritz that the only sack he carried to work that day"
1377,translate English to English: some of the worst and most expensive burglaries were planted there,Some of the worst and most expensive burglaries were planted there.,Some of the worst and most extensive burglaries were planned there.
1378,translate English to English: suggest that secret service is trying to accomplish its job with too few people and without adequate modern equipment,suggest that Secret Service is trying to accomplish its job with too few people and without adequate modern equipment,suggest that the Secret Service is trying to accomplish its job with too few people and without adequate modern equipment.
1379,translate English to English: of the oily starchy sakran and Woody substances contained in the full grown plant and its seeds,"of the oily, starchy sakran and woody substances contained in the full","of the oily, starchy, saccharine and woody substances contained in the full-grown plant and its seeds"
1380,translate English to English: the day appointed for the murder and Rising actually arrived before the authorities interfere,The day appointed for the murder and rising actually arrived before the authorities interfered.,The day appointed for the murder and rising actually arrived before the authorities interfered.
1381,translate English to English: season similar found,A season similar found,"These and similar founts, cast by the above firm and others,"
1382,translate English to English: BrickTop's crime Rose from his peculiar an independent position as registrar of stock of the Great Northern Railway company,Bricktop's crime rose from his peculiar an independent position as registrar of stock of,Redpath's crime arose from his peculiar and independent position as registrar of stock of the Great Northern Railway Company.
1383,translate English to English: good himself remained at large for some weeks as far as Tunbridge where he obtained work as a bricklayers laborer,"Good himself remained at large for some weeks as far as Tunbridge, where he obtained","Good himself remained at large for some weeks. He had tramped as far as Tunbridge, where he obtained work as a bricklayer's laborer;"
1384,translate English to English: he had entered the house as clerk in 1800,"He had entered the house as clerk in 1800,",He had entered the house as clerk in 1800;
1385,translate English to English: now for you my poor fellow Mortals who are about to suffer the last penalty of the law,"Now for you, my poor fellow-mortems, who are about to suffer the last","'Now for you, my poor fellow mortals, who are about to suffer the last penalty of the law.'"
1386,translate English to English: Arnold Johnson director of the information Electra Bureau of the Communist Party USA replied stating quote,"Arnold Johnson, director of the Information Electra Bureau of the Communist Party, U.","Arnold Johnson, director of the information and lecture bureau of the Communist Party, U.S.A., replied stating, quote,"
1387,translate English to English: his secretary testified that she prepared such a report for him that afternoon and chief of police Jesse Curry,"His secretary testified that she prepared such a report for him that afternoon, and Chief of",His secretary testified that she prepared such a report for him that afternoon and Chief of Police Jesse E. Curry
1388,translate English to English: but he was soon admitted to be one of the best judges known of all kinds of property from a glass bottle to a 500 Guinea chronometer,but he was soon admitted to be one of the best judges known of all kinds of property,"that he was soon admitted to be one of the best judges known of all kinds of property, from a glass bottle to a five hundred guinea chronometer."
1389,translate English to English: in addition to the preventive measures already mentioned they provided for controlling access to the building closing off and policing areas around it,"In addition to the preventive measures already mentioned, they provided for controlling access to the building,","In addition to the preventive measures already mentioned, they provided for controlling access to the building, closing off and policing areas around it,"
1390,translate English to English: the allotment of funds for desirable project has already begun,The allotment of funds for desirable project has already begun.,The allotment of funds for desirable projects has already begun.
1391,translate English to English: report of the president's Commission on the assassination of President Kennedy the Warren Commission report by the president's Commission on the assassination of President Kennedy,Report of the President's Commission on the Assassination of President Kennedy. The Warren Commission,Report of the President's Commission on the Assassination of President Kennedy. The Warren Commission Report. By The President's Commission on the Assassination of President Kennedy.
1392,translate English to English: they tell how he forced them to carry heavy bags of sand across the desert to increase their burdens,They tell how he forced them to carry heavy bags of sand across the desert to,They tell how he forced the exiles to carry heavy bags of sand across the desert to increase their burdens;
1393,translate English to English: cover your hair entirely with a handkerchief for sweeping cat,Cover your hair entirely with a handkerchief for sweeping cat.,Cover your hair entirely with a handkerchief or sweeping cap.
1394,translate English to English: there are two great representatives of power in the world,"There are two great representatives of power in the world,","There are two great representatives of power in the world,"
1395,translate English to English: to the question of quote are you a communist and quote he first answered yes,"To the question of, quote, Are you a Communist? End quote. He first answered","To the question of, quote, Are you a Communist? End quote, he first answered ""Yes,"""
1396,translate English to English: primary object of committing a prisoner to jail as the inspectors pointed out was to determine not only the criminal himself but others from crime,"The primary object of committing a prisoner to jail, as the inspectors pointed out","The primary object of committing a prisoner to jail, as the inspectors pointed out, was to deter not only the criminal himself, but others from crime,"
1397,translate English to English: it was customary to make the Executioner take the Bible in his hand and swear solemnly that he would dispatch every criminal condemned to die,It was customary to make the executioner take the Bible in his hand and swear solem,"It was customary to make the executioner take the Bible in his hand, and swear solemnly that he would dispatch every criminal condemned to die,"
1398,translate English to English: there were no eyewitnesses although a fourteen-year-old boy in a neighboring house claimed that immediately after the shooting,"There were no eyewitnesses, although a fourteen-year-old boy in","There were no eyewitnesses, although a 14-year-old boy in a neighboring house claimed that immediately after the shooting"
1399,translate English to English: but they came one and all to Newgate for trial at the Old Bailey and remain there after conviction till they were hanged,"but they came one and all to Newgate for trial at the Old Bailey, and remain there","but they came one and all to Newgate for trial at the Old Bailey, and remained there after conviction till they were hanged."
1400,translate English to English: neither in town or country where case is entirely taken on their own merits,Neither in town or country where case is entirely taken on their own merits.,Neither in town or country were cases entirely taken on their own merits.
1401,translate English to English: no fortune could stand the inroads he made into his mother's money,No fortune could stand the inroads he made into his mother's money.,"No fortune could stand the inroads he made into his mother's money,"
1402,translate English to English: he has however Dudley earned his sentence and is actually condemned for burglary committed since his arrival in England,"He has, however, earned his sentence, and is actually condemned for burglary committed since his","He has, however, doubly earned his sentence, and is actually condemned for burglary committed since his arrival in England."
1403,translate English to English: decent clothing and bedding and a Diet sufficient to support him,"decent clothing and bedding, and a diet sufficient to support him.","decent clothing and bedding, and a diet sufficient to support him."""
1404,translate English to English: Oswald shot at Major General Edwin A Walker resigned US Army,"Oswald shot at Maj. Gen. Edwin A. Walker, resigned U","Oswald shot at Maj. Gen. Edwin A. Walker (Resigned, U.S. Army),"
1405,translate English to English: The Chronicles of Newgate Volume 2 by Arthur Griffiths Section 8 the beginnings of prison reform,"The Chronicles of Newgate, Volume 2. By Arthur Griffiths. Section 8: The beginning","The Chronicles of Newgate, Volume 2. By Arthur Griffiths. Section 8: The beginnings of prison reform."
1406,translate English to English: after it was learned that he had defected to the Soviet Union,"After it was learned that he had defected to the Soviet Union,",after it was learned that he had defected to the Soviet Union.
1407,translate English to English: human hand that placed it there was only seen for a moment,The human hand that placed it there was only seen for a moment.,"The human hand that placed it there was only seen for a moment,"
1408,translate English to English: what place is set apart for Skittles fives and Tennis which strangers frequented as any other place of public Amusements,"which place is set apart for skittles, fives, and tennis, which strangers","were places set apart for skittles, fives, and tennis, which strangers frequented as any other place of public amusement."
1409,translate English to English: which Howard had eulogized some 40 years before,which Howard had eulogized some forty years before.,which Howard had eulogized some forty years before.
1410,translate English to English: he looks so bad in his face and his face was so distorted hole in his sleeve right here,"He looked so bad in his face, and his face was so distorted in his s","he looked so bad in his face, and his face was so distorted. Hole in his sleeve right here."
1411,translate English to English: the rifle used in the assassination probably had been wrapped in a blanket for about eight weeks prior to November 22,The rifle used in the assassination probably had been wrapped in a blanket for,The rifle used in the assassination probably had been wrapped in a blanket for about 8 weeks prior to November 22.
1412,translate English to English: I was absolutely convinced it was Nixon and now after all these questions I wonder if I'm right in my mind and quote,"I was absolutely convinced it was Nixon, and now after all these questions I wonder if I",I was absolutely convinced it was Nixon and now after all these questions I wonder if I am right in my mind? End quote.
1413,translate English to English: mrs. tarpey was almost immediately captured and put on her trial but she was acquitted on The Plea that she had acted under the koreshan of her husband,"Mrs. Tarpey was almost immediately captured and put on her trial, but she was ","Mrs. Tarpey was almost immediately captured and put on her trial, but she was acquitted on the plea that she had acted under the coercion of her husband."
1414,translate English to English: they were frequently below the standard size and were therefore not certified for occupation as was required by law,"They were frequently below the standard size, and were therefore not certified for occupation as was required by","they were frequently below the standard size, and were therefore not certified for occupation as was required by law."
1415,"translate English to English: The Proposal was to purchase some 50,000 square feet between Newgate",The proposal was to purchase some fifty thousand square feet between Newgate.,"The proposal made was to purchase some fifty thousand square feet between Newgate, Warwick Lane, and the Sessions House,"
1416,translate English to English: they're among the ruins they still live in the same kind of houses,"They were among the ruins, they still live in the same kind of houses.","There among the ruins they still live in the same kind of houses,"
1417,translate English to English: some jurisdictions greatly to their credit strove at once to follow the lead of the central Authority,Some jurisdictions greatly to their credit strove at once to follow the lead of the central,"Some jurisdictions, greatly to their credit, strove at once to follow the lead of the central authority."
1418,translate English to English: just prior to the shooting David S Powers riding in the Secret Service follow-up car remarks,"Just prior to the shooting, David S. Powers, riding in the Secret Service follow-","Just prior to the shooting, David F. Powers, riding in the Secret Service follow-up car, remarked to Kenneth O'Donnell"
1419,translate English to English: so as to prevent them from seeing conversing or holding any intercourse with each other,so as to prevent them from seeing conversing or holding any intercourse with each other.,"so as to prevent them from seeing, conversing, or holding any intercourse with each other."
1420,translate English to English: he had more protection than usual it would appear there for that to the extent Oswald undesirable discharge affected his motivation,"He had more protection than usual. It would appear there for that, to the extent Os","he had more protection than usual. It would appear, therefore, that to the extent Oswald's undesirable discharge affected his motivation,"
1421,translate English to English: and by the following year 47 new cells have been built on the most approved plan,and by the following year 47 new cells have been built on the most approved plan.,and by the following year forty-seven new cells had been built on the most approved plan.
1422,translate English to English: on the recommendation of the Secret Service agents Vice President Johnson decided to board the presidential airplane Air Force One,"On the recommendation of the Secret Service agents, Vice President Johnson decided to board the Presidential airplane,","On the recommendation of the Secret Service agents, Vice President Johnson decided to board the Presidential airplane, Air Force One,"
1423,translate English to English: supposed to return now to the subjective nuked executions,supposed to return now to the subjective nuked executions.,"I propose to return now to the subject of Newgate executions,"
1424,translate English to English: and his communist and socialist Workers Party newspapers would probably have appeared on the front pages of newspapers or magazines all over the country,and his Communist and Socialist Workers' Party newspapers would probably have appeared on the front pages of,"and his Communist and Socialist Worker's Party newspapers would probably have appeared on the front pages of newspapers or magazines all over the country,"
1425,translate English to English: continually altering erasing an adding figures to correspond with and cover the abstractions he made a various checks as they were,"continually altering erasing an adding figures to correspond with and cover the abstractions,","continually altering, erasing, and adding figures to correspond with and cover the abstractions he made of various cheques as they were drawn."
1426,translate English to English: we're capable of firing the shots which were fired by the assassin on November twenty-two 1963,"were capable of firing the shots which were fired by the assassin on November 22, 1963","were capable of firing the shots which were fired by the assassin on November 22, 1963."
1427,translate English to English: all this was evidence sufficient to Ward courvoisier's committed for trial,All this was evidence sufficient to Ward Courvoisier's committed for trial.,All this was evidence sufficient to warrant Courvoisier's committal for trial;
1428,translate English to English: but the Old Bailey gradually and in spite of all objections urged,"but the Old Bailey gradually, and in spite of all objections, urged","But the Old Bailey gradually, and in spite of all objections urged, monopolized the dread business of execution."
1429,translate English to English: nevertheless in this position through the culpable carelessness which left him unfettered he managed between 1844,"Nevertheless, in this position, through the culpable carelessness which left him un","Nevertheless, in this position, through the culpable carelessness which left him unfettered, he managed between 1844"
1430,translate English to English: a placement interviewer of the Louisiana Department of Labor,a placement interviewer of the Louisiana Department of Labor.,A placement interviewer of the Louisiana Department of Labor
1431,translate English to English: there were tread wheels at most of the prisons and regular employment there on or at some other kind of hard labor,"There were tread-wheels at most of the prisons, and regular employment there on,","There were tread-wheels at most of the prisons, and regular employment thereon or at some other kind of hard labor."
1432,translate English to English: the former already vowed to the same criminal career as looking up to their Elders with the respect due to successful practitioners,The former already vowed to the same criminal career as looking up to their elders with,"the former already vowed to the same criminal career, and looking up to their elders with the respect due to successful practitioners;"
1433,translate English to English: the government will probably not proud of their agent for Edwards after the conviction had been assured went abroad to enjoy it was said,"The Government will probably not proud of their agent for Edwards, after the conviction had been assured","The Government were probably not proud of their agent, for Edwards, after the conviction had been assured, went abroad to enjoy, it was said,"
1434,translate English to English: standing alongside him where Buell Wesley Frazier and William Shelly who also identified Lovelady,"standing alongside him were Buell Wesley Frazier and William Shelley, who also identified","Standing alongside him were Buell Wesley Frazier and William Shelley, who also identified Lovelady."
1435,translate English to English: the approaching ceremony had no Terrors for these idolaters of The Gallows,The approaching ceremony had no terrors for these idolaters of the gallows.,"The approaching ceremony had evidently no terrors for these ""idolaters of the gallows."""
1436,translate English to English: and the resulting death of the penalty which in principle so many opposed would be gone,"and the resulting death of the penalty, which in principle so many opposed would be gone.","and the raison d'être of the penalty, which in principle so many opposed, would be gone."
1437,translate English to English: mr. Briggs left the bank one afternoon as usual dined with his daughter at ekam,"Mr. Briggs left the bank one afternoon, as usual, dined with his","Mr. Briggs left the bank one afternoon as usual, dined with his daughter at Peckham,"
1438,translate English to English: flour a rolling pin and roll the dough into a sheet not more than half an inch,flour a rolling pin and roll the dough into a sheet not more than half an inch,Flour a rolling-pin and roll the dough into a sheet not more than half an inch thick.
1439,translate English to English: we have therefore,"We have, therefore,","We have, therefore,"
1440,translate English to English: everyone agreed that if there was sufficient time a motorcade through downtown Dallas would be the best way for the people to see their president,"Everyone agreed that if there was sufficient time, a motorcade through downtown Dallas would be","Everyone agreed that, if there was sufficient time, a motorcade through downtown Dallas would be the best way for the people to see their President."
1441,translate English to English: the distinction between the higher plants and animals is perfectly sharpened obvious,"The distinction between the higher plants and animals is perfectly sharpened, obvious.","The distinction between the higher plants and animals is perfectly sharp and obvious,"
1442,translate English to English: which has been set forth above only served to prolong the period during which he was the center of the attention of the entire world,which has been set forth above only served to prolong the period during which he was the center,"which has been set forth above, only served to prolong the period during which he was the center of the attention of the entire world."
1443,translate English to English: Lee Oswald was number three,Lee Oswald was no. 3.,Lee Oswald was No. 3;
1444,translate English to English: the results were negative,The results were negative.,Their results were negative.
1445,translate English to English: return to it for lunch and then again at night his mother having trained him to do that rather than to play with other children,"Return to it for lunch, and then again at night his mother having trained him to do that","return to it for lunch and then again at night, his mother having trained him to do that rather than to play with other children."
1446,translate English to English: Carol reported that when questioned about his mother Lisa said quote,"Carol reported that when questioned about his mother, Lisa said, quote,","Carro reported that when questioned about his mother Lee said, quote,"
1447,translate English to English: among the rest was a woman with an infant at the breast,Among the rest was a woman with an infant at the breast.,Among the rest was a woman with an infant at the breast.
1448,translate English to English: there was an infirmary properly found and duly looked after,"There was an infirmary, properly found, and duly looked after,","There was an infirmary, properly found and duly looked after."
1449,translate English to English: nor were the misdemeanants and bail prisoners any longer separated from those whose crimes were of a more serious character,Nor were the misdemeanants and bail prisoners any longer separated from those whose crimes,Nor were the misdemeanants and bail prisoners any longer separated from those whose crimes were of a more serious character.
1450,translate English to English: all the signatures in the transfer were forged not only did he does transfer and realize bogus stock,All the signatures in the transfer were forged. Not only did he transfer and realize,"All the signatures in the transfer were forged. Not only did he thus transfer and realize ""bogus"" stock"
1451,translate English to English: I just would have been almost impossible for Oswald to have hit the governor without hitting the president first,It would have been almost impossible for Oswald to have hit the Governor without hitting the President,and it would have been almost impossible for Oswald to have hit the Governor without hitting the President first.
1452,translate English to English: will prove the greatest game that you could possibly receive while to Darius and the Persians it will be the severest loss,"will prove the greatest game that you could possibly receive while to Darius and the Persians,","will prove the greatest gain that you could possibly receive, while to Darius and the Persians it will be the severest loss."
1453,translate English to English: to improve the letter inform,to improve the letter. Inscrire,to improve the letter in form.
1454,translate English to English: he cut off his own nose and ears and then clipping his hair clothes and flogging himself with a scourge,"He cut off his own nose and ears, and then clipped his hair clothes, and ","For he cut off his own nose and ears, and then, clipping his hair close and flogging himself with a scourge,"
1455,translate English to English: by the death of one of the partners a large sum in cash had to be withdrawn from the bank to pay his ears,By the death of one of the partners a large sum in cash had to be withdrawn,"by the death of one of the partners, a large sum in cash had to be withdrawn from the bank to pay his heirs."
1456,translate English to English: there was a smile on his face when it was last seen just as the terrible White Cap was drawn over it,"There was a smile on his face when it was last seen, just as the terrible white","There was a smile on his face when it was last seen, and just as the terrible white cap was drawn over it."
1457,translate English to English: really said that Oswald was the man under number two,Truly said that Oswald was the man under No. 2.,Whaley said that Oswald was the man under No. 2.
1458,translate English to English: they had vacated their apartment and Marina Oswald have departed with their child in a station wagon Texas registration,"They had vacated their apartment, and Marina Oswald had departed with their child","they had vacated their apartment, and Marina Oswald had departed with their child in a station wagon with Texas registration."
1459,translate English to English: this legislation will serve the investor by ending the conditions which have caused that lack of confidence and Goodwill,This legislation will serve the investor by ending the conditions which have caused that lack of confidence and good,This legislation will serve the investor by ending the conditions which have caused that lack of confidence and goodwill.
1460,translate English to English: Boswell's got on he looks like a maniac his sleeve was out here his shirt was undone,"When Boswell got on, he looked like a maniac. His ",Oswald got on. He looks like a maniac. His sleeve was out here. His shirt was undone.
1461,translate English to English: in the six to eight minute. Before the motorcade arrived and saw a man leave and return to the window quote a couple of times and quote,"In the six to eight minute period before the motorcade arrived, and saw a man leave","In the 6 to 8 minute period before the motorcade arrived, Brennan saw a man leave and return to the window, quote, a couple of times, end quote,"
1462,translate English to English: before leaving the hotel the President mrs. Kennedy and Kenneth O'Donnell talked about the risks inherent in presidential public appearances,"Before leaving the hotel the President, Mrs. Kennedy and Kenneth O'Donnell talked about the","Before leaving the hotel, the President, Mrs. Kennedy, and Kenneth O'Donnell talked about the risks inherent in Presidential public appearances."
1463,translate English to English: read in the letter case was a secondary motive,The read in the letter case was a secondary motive.,Greed in the latter case was a secondary motive;
1464,translate English to English: throw a cloth over the bowl and sit by for 5 or 6 hours to rise,Throw a cloth over the bowl and sit by for 5 or 6 hours to rise.,Throw a cloth over the bowl and set by for five or six hours to rise.
1465,translate English to English: this commission has necessarily examined into the functioning of the various federal agencies concerned with a tragic trip of President Kennedy to Dallas,This Commission has necessarily examined into the functioning of the various Federal agencies concerned with a tragic trip,this Commission has necessarily examined into the functioning of the various Federal agencies concerned with the tragic trip of President Kennedy to Dallas
1466,translate English to English: after about a two-week separation Marina Oswald returned to her husband,"After about a two-week separation, Marina Oswald returned to her husband.","After about a 2-week separation, Marina Oswald returned to her husband."
1467,translate English to English: atrocious murders perpetrated in Edinboro by the miscreants Burke and Hare,The atrocious murders perpetrated in Edinboro by the miscreants Burke,"of atrocious murders perpetrated in Edinburgh by the miscreants Burke and Hare,"
1468,"translate English to English: assisted by McDonald and noise all of them citizens of the United States by which the bank lost upwards of 100,000 lb","assisted by McDonald and Noise, all of them citizens of the United States, by which the bank","assisted by Macdonell and Noyes, all of them citizens of the United States, by which the bank lost upwards of £100,000."
1469,translate English to English: is Richard abject condition seated in a chair under the drop was such as almost to unnerve the Executioner calcraft,"The Richard Abject Condition seated in a chair under the drop was such as, almost","His wretched, abject condition, seated in a chair under the drop, was such as almost to unnerve the executioner Calcraft,"
1470,translate English to English: according to secretary Dylan,"According to Secretary Dylan,","According to Secretary Dillon,"
1471,translate English to English: we instinctively turn to his right because the shot appeared to come from over his right shoulder,We instinctively turn to his right because the shot appeared to come from over his right shoulder.,he instinctively turned to his right because the shot appeared to come from over his right shoulder.
1472,translate English to English: became the victim of the most cowardly and unmanly outrages and the attempted murder of The Sovereign by Oxford in 1840,"became the victim of the most cowardly and unmanly outrages, and the","became the victim of the most cowardly and unmanly outrages, and the attempted murder of the sovereign by Oxford in 1840"
1473,translate English to English: elaborate plot in many ways more secretly more patiently prepared than the preceding or indeed than any in the calendar,"An elaborate plot, in many ways more secretly more patiently prepared than the preceding,","A more elaborate plot in many ways, more secretly, more patiently prepared than the preceding, or indeed than any in the calendar,"
1474,translate English to English: the case was clearly proved against them were sentenced to transportation for life,"The case was clearly proved against them, were sentenced to transportation for life.","The case was clearly proved against them, and both were sentenced to transportation for life."
1475,translate English to English: is 2 was a forgery the signature of AJ hadeel was in the handwriting of Lee Harvey Oswald,"While No. 2 was a forgery, the signature of A. J. Had","This, too, was a forgery. The signature of ""A. J. Hideel"" was in the handwriting of Lee Harvey Oswald."
1476,translate English to English: traversing where it was possible the statements of the inspectors and offering explanation and palliation of such evil this could not be denied,"traversing where it was possible the statements of the inspectors, and offering explanation and pall","traversing where it was possible the statements of the inspectors, and offering explanation and palliation of such evils as could not be denied."
1477,translate English to English: for an extended tour of Western European countries the Soviet Union Finland and Poland,"for an extended tour of Western European countries, the Soviet Union, Finland and Poland.","for an extended tour of Western European countries, the Soviet Union, Finland, and Poland."
1478,translate English to English: and the other 18 by 15 and Emily held 22 persons,"and the other, eighteen by fifteen, and Emily held eighteen persons.",and the other eighteen by fifteen; and they nominally held twenty-two persons.
1479,translate English to English: was moreover in his opinion undoubtedly the greatest Nursery of crime in London,"was, moreover, in his opinion, undoubtedly the greatest nursery of crime in London.","It was, moreover, in his opinion undoubtedly the greatest nursery of crime in London."
