,input,output,label
1430,merge sentence1: A placement interviewer of the Louisiana Department of Labor sentence2: a placement interviewer of the Louisiana Department of labor,A placement interviewer of the Louisiana Department of Labor,A placement interviewer of the Louisiana Department of Labor
1431,merge sentence1: There were tread wheels at most of the prisons and regular employment there on or at some other kind of hard labor. sentence2: There were tread wheels at most of the prisons and regular employment they're on or at some other kind of hard labor.,"There were tread-wheels at most of the prisons, and regular employment thereon or","There were tread-wheels at most of the prisons, and regular employment thereon or at some other kind of hard labor."
1432,merge sentence1: The former already vowed to the same criminal career and looking up to their elders with the respect due to successful practitioners sentence2: a former already vowed to the same criminal career and looking up to their elders with the respect due to successful practitioners.,"The former already vowed to the same criminal career, and looking up to their elders","the former already vowed to the same criminal career, and looking up to their elders with the respect due to successful practitioners;"
1433,"merge sentence1: The government were probably not proud of their agent for Edwards after the conviction had been assured went abroad to enjoy it was said sentence2: the government were probably not proud of their agent. For Edwards after the conviction had been assured, went abroad to enjoy, it was said,","The government were probably not proud of their agent. For Edwards, after the conviction had been","The Government were probably not proud of their agent, for Edwards, after the conviction had been assured, went abroad to enjoy, it was said,"
1434,"merge sentence1: Standing alongside him where Buel Wesley Frazier and William Shelly who also identified love lady sentence2: standing alongside him were b, Wesley Fraser and William Shelley who also identified love lady.","Standing alongside him were Buel Wesley Frazier and William Shelley, who also","Standing alongside him were Buell Wesley Frazier and William Shelley, who also identified Lovelady."
1435,merge sentence1: Approaching ceremony had evidently no terrors for these idolators of the gallows sentence2: the approaching ceremony had evidently no terror for these idol of the gallo.,The approaching ceremony had evidently no terrors for these idolators of the gallows,"The approaching ceremony had evidently no terrors for these ""idolaters of the gallows."""
1436,"merge sentence1: And the reason that of the penalty which in principal so many opposed would be gone sentence2: and the of the penalty, which in principle so many opposed would be gone.",and the of the penalty which in principle so many opposed would be gone.,"and the raison d'être of the penalty, which in principle so many opposed, would be gone."
1437,"merge sentence1: Mr. Briggs left the bank one afternoon as usual. sentence2: mister Briggs left the bank one afternoon as usual. Dine with his daughter at Pe,",Mr. Briggs left the bank one afternoon as usual. Dine with his daughter at,"Mr. Briggs left the bank one afternoon as usual, dined with his daughter at Peckham,"
1438,"merge sentence1: Flower a rolling pin and roll the dough into a sheet not more than half an inch thick sentence2: flour, a rolling pin and roll the dough into a sheet, not more than half an inch thick.",flour a rolling pin and roll the dough into a sheet not more than half an inch,Flour a rolling-pin and roll the dough into a sheet not more than half an inch thick.
1439,merge sentence1: We have therefore sentence2: we have therefore,We have therefore,"We have, therefore,"
1440,"merge sentence1: Everyone agreed that if there was sufficient time a motorcade through downtown Dallas would be the best way for the people to see their president sentence2: everyone agreed that if there was sufficient time, a motor through downtown Dallas would be the best way for the people to see their president.","Everyone agreed that if there was sufficient time, a motorcade through downtown Dallas would be","Everyone agreed that, if there was sufficient time, a motorcade through downtown Dallas would be the best way for the people to see their President."
1441,merge sentence1: The distinction between the higher plants and animals is perfectly sharp and obvious sentence2: the distinction between the higher plants and animals is perfectly sharp and obvious.,The distinction between the higher plants and animals is perfectly sharp and obvious.,"The distinction between the higher plants and animals is perfectly sharp and obvious,"
1442,"merge sentence1: Which has been set forth above only served to prolong the period during which he was the center of the attention of the entire world. sentence2: has been set forth above, only served to prolong the period during which he was the center of the attention of the entire world.",which has been set forth above only served to prolong the period during which he was the center,"which has been set forth above, only served to prolong the period during which he was the center of the attention of the entire world."
1443,"merge sentence1: Lee Oswald was number three sentence2: lee Oswald was number three,",Lee Oswald was No. 3.,Lee Oswald was No. 3;
1444,merge sentence1: Their results were negative. sentence2: their results were negative.,Their results were negative.,Their results were negative.
1445,"merge sentence1: Return to it for lunch and then again at night his mother having trained him to do that rather than to play with other children sentence2: return to it for lunch, and then again at night, his mother having trained him to do that rather than to play with other children.","Return to it for lunch, and then again at night, his mother having trained him to do","return to it for lunch and then again at night, his mother having trained him to do that rather than to play with other children."
1446,"merge sentence1: Carol reported that when questioned about his mother sentence2: Carol reported that when questioned about his mother, Lee said, quote,","Carol reported that when questioned about his mother Lee said, quote,","Carro reported that when questioned about his mother Lee said, quote,"
1447,merge sentence1: Among the rest was a woman with an infant at the breast sentence2: Among the rest was a woman with an infant at the breast.,Among the rest was a woman with an infant at the breast.,Among the rest was a woman with an infant at the breast.
1448,"merge sentence1: There was an infirmary sentence2: wasn't in, properly found and duly looked after.","There was an infirmary, properly found, and duly looked after.","There was an infirmary, properly found and duly looked after."
1449,merge sentence1: Nor where the misdemeanance and bail prisoners any longer separated from those whose crimes were of a more serious character. sentence2: nor were the mis and bail prisoners any longer separated from those whose crimes were of a more serious character.,nor were the misdemeanants and bail prisoners any longer separated from those whose crimes,Nor were the misdemeanants and bail prisoners any longer separated from those whose crimes were of a more serious character.
1450,merge sentence1: All the signatures in the transfer were forged sentence2: all the signatures in the transfer were forged. Not only did he thus transfer and realize bogus stock,All the signatures in the transfer were forged. Not only did he thus transfer and,"All the signatures in the transfer were forged. Not only did he thus transfer and realize ""bogus"" stock"
1451,"merge sentence1: And it would have been almost impossible for Oswald to have hit the governor without hitting the president first sentence2: it would have been almost impossible for Oswald to have hit the governor without hitting the president first,",and it would have been almost impossible for Oswald to have hit the Governor without hitting the,and it would have been almost impossible for Oswald to have hit the Governor without hitting the President first.
1452,"merge sentence1: Will prove the greatest game that you could possibly receive while to Darius and the Persians it will be the severest loss sentence2: will prove the greatest gain that you could possibly receive, while to darius assembly the persians, it will be the severe loss.",will prove the greatest gain that you could possibly receive while to Darius and the Persians it,"will prove the greatest gain that you could possibly receive, while to Darius and the Persians it will be the severest loss."
1453,"merge sentence1: To improve the letter inform sentence2: to improve the letter inform,","To improve the letter inform,",to improve the letter in form.
1454,"merge sentence1: He cut off his own nose and ears and then clipping his hair close and flogging himself with a scourge sentence2: for he cut off his own nose and ears, and then clipping his hair close and flo himself with a scourge","for he cut off his own nose and ears, and then clipped his hair close and","For he cut off his own nose and ears, and then, clipping his hair close and flogging himself with a scourge,"
1455,"merge sentence1: By the death of one of the partners a large sum in cash had to be withdrawn from the bank to pay his errors sentence2: the death of one of the partners, a large sum in cash had to be withdrawn from the bank to pay his heirs.",By the death of one of the partners a large sum in cash had to be withdrawn,"by the death of one of the partners, a large sum in cash had to be withdrawn from the bank to pay his heirs."
1456,merge sentence1: There was a smile on his face when it was last seen and just as the terrible white cap was drawn over it sentence2: there was a smile on his face when it was last seen. And just as the terrible white cap was drawn over it.,"There was a smile on his face when it was last seen, and just as the terrible","There was a smile on his face when it was last seen, and just as the terrible white cap was drawn over it."
1457,merge sentence1: Really said that Arswold was the man under number two. sentence2: Whale said that Oswald was the man under number two.,Whaley said that Oswald was the man under No. 2.,Whaley said that Oswald was the man under No. 2.
1458,"merge sentence1: They had vacated their apartment and Marina Oswald had departed with their child in a station wagon with Texas registration sentence2: had vacated their apartment, and Marina Oswald had departed with their child in a station wagon with Texas registration.","They had vacated their apartment, and Marina Oswald had departed with their child","they had vacated their apartment, and Marina Oswald had departed with their child in a station wagon with Texas registration."
1459,merge sentence1: This legislation will serve the investor by ending the conditions which have caused that lack of confidence and goodwill sentence2: this legislation will serve the investor by ending the conditions which have caused that lack of confidence and goodwill.,This legislation will serve the investor by ending the conditions which have caused that lack of confidence and good,This legislation will serve the investor by ending the conditions which have caused that lack of confidence and goodwill.
1460,merge sentence1: Oswald got on. He looks like a maniac. His sleeve was out here. His shirt was undone. sentence2: Oswald got on. He looks like a man. His sleeve was out here. His shirt was undone.,Oswald got on. He looks like a man. His sleeve,Oswald got on. He looks like a maniac. His sleeve was out here. His shirt was undone.
1461,"merge sentence1: In the 6 to 8 minute period before the motorcade arrived Brennan saw a man leave and return to the window quote a couple of times end quote sentence2: the six to eight minute period before the motor arrived, Brennan saw a man leave and return to the window, quote a couple of times end quote,","In the 6 to 8 minute period before the motorcade arrived, Brennan saw a man","In the 6 to 8 minute period before the motorcade arrived, Brennan saw a man leave and return to the window, quote, a couple of times, end quote,"
1462,"merge sentence1: Before leaving the hotel the president missus Kennedy and Kenneth O'Donnell talked about the risks inheriting presidential public appearances sentence2: before leaving the hotel, the president, missus Kennedy and Kenneth O'donnell, talked about the risks inherent in presidential public appearances.","Before leaving the hotel the President, Mrs. Kennedy and Kenneth O'Donnell, talked about","Before leaving the hotel, the President, Mrs. Kennedy, and Kenneth O'Donnell talked about the risks inherent in Presidential public appearances."
1463,merge sentence1: Greed in the letter case was a secondary motive sentence2: greed in the latter case was a secondary motive.,Greed in the latter case was a secondary motive.,Greed in the latter case was a secondary motive;
1464,merge sentence1: Throw a cloth over the bowl and set by for 5 or 6 hours to rise sentence2: throw a cloth over the bowl and set by for five or six hours to rise.,throw a cloth over the bowl and set by for five or six hours to rise.,Throw a cloth over the bowl and set by for five or six hours to rise.
1465,merge sentence1: This commission has necessarily examined into the functioning of the various federal agencies concerned with a tragic trip of President Kennedy to Dallas sentence2: this commission has necessarily examined into the functioning of the various federal agencies concerned with the tragic trip of president Kennedy to Dallas.,This Commission has necessarily examined into the functioning of the various Federal agencies concerned with the tragic trip of,this Commission has necessarily examined into the functioning of the various Federal agencies concerned with the tragic trip of President Kennedy to Dallas
1466,"merge sentence1: After about a 2 weeks separation Marina Oswald returned to her husband sentence2: after about a two weeks separation, Marina Oswald returned to her husband.","After about a 2 weeks' separation, Marina Oswald returned to her husband.","After about a 2-week separation, Marina Oswald returned to her husband."
1467,merge sentence1: Of atrocious murders perpetrated in Edinburgh by the mystery burque and hair. sentence2: of atrocious murders per in Edinburgh by the mis cr burke and hair.,of atrocious murders perpetrated in Edinburgh by the miscreant crouch,"of atrocious murders perpetrated in Edinburgh by the miscreants Burke and Hare,"
1468,merge sentence1: Assisted by McDonald and noise all of them citizens of the United States by which the bank lost upwards of 100 1000 lb. sentence2: assisted by Mcdonald's and noise all of them citizens of the United States. By which the bank lost upwards of one hundred thousand pounds.,"assisted by McDonald and noise, all of them citizens of the United States, by which the bank","assisted by Macdonell and Noyes, all of them citizens of the United States, by which the bank lost upwards of £100,000."
1469,merge sentence1: Is Richard Abject condition seated in a chair under the drop was such as almost to unnerve the execution or calcra sentence2: his rigid ab object condition seated in a chair under the drop with such as almost to under the execution or cal craft.,His rigid abject condition seated in a chair under the drop was such as almost to,"His wretched, abject condition, seated in a chair under the drop, was such as almost to unnerve the executioner Calcraft,"
1470,"merge sentence1: According to secretary Dylan sentence2: according to Secretary Dillon,","According to Secretary Dillon,","According to Secretary Dillon,"
1471,merge sentence1: The instinctively turned to his right because the shot appeared to come from over his right shoulder. sentence2: instinctively turned to his right because the shot appeared to come from over his right shoulder.,the instinctively turned to his right because the shot appeared to come from over his right shoulder.,he instinctively turned to his right because the shot appeared to come from over his right shoulder.
1472,merge sentence1: Became the victim of the most cowardly and unmanly outrages and the attempted murder of the sovereign by oxford in 1840 sentence2: became the victim of the most coward and unmanned outrage and the attempted murder of the sovereign by Oxford in eighteen forty,"became the victim of the most cowardly and unmanned outrages, and the attempted","became the victim of the most cowardly and unmanly outrages, and the attempted murder of the sovereign by Oxford in 1840"
1473,merge sentence1: A more elaborate plot in many ways more secretly more patiently prepared than the proceeding or indeed than any in the calendar sentence2: a more elaborate plot in many ways more secretly more patiently prepared than the preceding or indeed than any in the calendar,"a more elaborate plot, in many ways more secretly more patiently prepared than the preced","A more elaborate plot in many ways, more secretly, more patiently prepared than the preceding, or indeed than any in the calendar,"
1474,"merge sentence1: The case was clearly proved against them and both were sentenced to transportation for life sentence2: the case was clearly proved against them, and both were sentenced to transportation for life.","The case was clearly proved against them, and both were sentenced to transportation for life.","The case was clearly proved against them, and both were sentenced to transportation for life."
1475,merge sentence1: This too was a forgery sentence2: this too was a forge. The signature of A j deal was in the handwriting of Lee Harvey Oswald.,This too was a forgery. The signature of A. J. Deal was in,"This, too, was a forgery. The signature of ""A. J. Hideel"" was in the handwriting of Lee Harvey Oswald."
1476,"merge sentence1: Traversing where it was possible the statements of the inspectors and offering explanation and paliation of such evils as could not be denied sentence2: traversing where it was possible, the statements of the inspectors and offering explanation and retaliation of such evils as could not be denied.",traversing where it was possible the statements of the inspectors and offering explanation and retal,"traversing where it was possible the statements of the inspectors, and offering explanation and palliation of such evils as could not be denied."
1477,"merge sentence1: Foreign extended tour of western European countries the Soviet Union Finland and Poland sentence2: for an extended tour of Western European countries, the Soviet Union, Finland and Poland.","for an extended tour of Western European countries, the Soviet Union, Finland, and Poland.","for an extended tour of Western European countries, the Soviet Union, Finland, and Poland."
1478,merge sentence1: And the other sentence2: and the other eighteen by fifteen. And they nominally held twenty two persons.,and the other eighteen by fifteen; and they nominally held twenty-two persons.,and the other eighteen by fifteen; and they nominally held twenty-two persons.
1479,"merge sentence1: It was moreover in his opinion sentence2: it was moreover in his opinion, undoubtedly the greatest nursery of crime in London.","It was, moreover, in his opinion, undoubtedly the greatest nursery of crime in London","It was, moreover, in his opinion undoubtedly the greatest nursery of crime in London."
1480,merge sentence1: It was fashioned after the wanted circulars issued by law enforcement agencies sentence2: it was fashioned after the wanted circular issued by law enforcement agencies.,It was fashioned after the wanted circular issued by law enforcement agencies.,"It was fashioned after the ""wanted"" circulars issued by law enforcement agencies."
1481,"merge sentence1: Claimed that within about 1 minute following the shots she ran from a window on the south side of the fourth floor sentence2: claimed that within about one minute following the shocks, she ran from a window on the south side of the fourth floor,",claimed that within about 1 minute following the shots she ran from a window on the south side,"claimed that within about 1 minute following the shots she ran from a window on the south side of the fourth floor,"
1482,"merge sentence1: I think he felt very strongly that the president ought to get out of Washington and go meet the people on a regular basis sentence2: I think he felt very strongly that the president ought to get out of Washington and go meet the people on a regular basis and quote,",I think he felt very strongly that the President ought to get out of Washington and go meet,"I think he felt very strongly that the President ought to get out of Washington, and go meet the people on a regular basis. End quote."
1483,"merge sentence1: Wild conversing with missus Brown he declared the unfortunate woman was rocking herself to and fro in a chair sentence2: while con with missus Brown, he declared the unfortunate woman was rocking herself to and fro in a chair.","While conversing with Mrs. Brown, he declared the unfortunate woman was rocking herself to","While conversing with Mrs. Brown, he declared the unfortunate woman was rocking herself to and fro in a chair;"
1484,"merge sentence1: Or a quote other high government officials in the nature of a complaint coupled with an expressed or implied determination to use a means sentence2: or, quote, other high government officials in the nature of a complaint, coupled with an expressed or implied determination to use a means","or, quote, other high government officials in the nature of a complaint coupled with an expressed","or, quote, other high government officials in the nature of a complaint coupled with an expressed or implied determination to use a means,"
1485,"merge sentence1: Even threatened to tear up his wife's addresses and break all the baby things. sentence2: even threatened to tear up his wife's dresses and break all the baby things. According to D,",even threatened to tear up his wife's dresses and break all the baby things. According to,"He even threatened to tear up his wife's dresses and break all the baby things. According to De Mohrenschildt,"
1486,"merge sentence1: As soon as he was seated in the cart sentence2: palm as soon as he was seated in the cart,","Palma, as soon as he was seated in the cart,","Palm, as soon as he was seated in the cart,"
1487,"merge sentence1: Backed possibly with the hope that as in a much more recent case sentence2: back possibly with the hope that as in a much more recent case,","back, possibly with the hope that, as in a much more recent case,","backed possibly with the hope that, as in a much more recent case,"
1488,merge sentence1: And that they had been married in Fort Worth and lived there until coming to New Orleans. He had told the New Orleans arresting officers that he had been born in sentence2: and that they had been married in Fort Worth and lived there until coming to New Orleans. He had told The New Orleans arresting officers that he had been born in Cuba.,"and that they had been married in Fort Worth, and lived there until coming to New Orleans.",and that they had been married in Fort Worth and lived there until coming to New Orleans. He had told the New Orleans arresting officers that he had been born in Cuba.
1489,"merge sentence1: She recall that Lee cried and said quote mother I want to get out of here sentence2: she recalled that Lee cried and said, quote, mother, I want to get out of here","She recalled that Lee cried and said, quote, Mother I want to get out of","She recalled that Lee cried and said, quote, Mother, I want to get out of here."
1490,merge sentence1: But nothing had been done to improve the prison buildings. sentence2: nothing had been done to improve the prison buildings.,but nothing had been done to improve the prison buildings.,but nothing had been done to improve the prison buildings.
1491,"merge sentence1: In addition to the order coupon the envelope contained a US postal money order for $21. 45 sentence2: addition to the order coupon, the envelope contained a Us postal money order for twenty one dollars four five cents","In addition to the order coupon, the envelope contained a U.S. postal money order","In addition to the order coupon the envelope contained a. U.S. postal money order for $21.45,"
1492,merge sentence1: The news vendor was also a tobacco sentence2: a News vendor was also a Tobacco.,The news vendor was also a tobacco.,"The news-vendor was also a tobacconist,"
1493,"merge sentence1: Second the adequacy of other advanced preparations for the security of the president during his visit to Dallas sentence2: second, the adequacy of other advanced preparations for the security of the president during his visit to Dallas","Second, the adequacy of other advance preparations for the security of the President","Second, the adequacy of other advance preparations for the security of the President, during his visit to Dallas,"
1494,merge sentence1: Police officers now text Mrs. Campbell with complicity and frightened her into collusion sentence2: the police officer now taxed missus Campbell with comp and frightened her into collusion.,"The police officers now taxed Mrs. Campbell with complicity, and fright","The police officers now taxed Mrs. Campbell with complicity, and frightened her into collusion."
1495,merge sentence1: The secret service sought funds for 25 new positions primarily in field offices sentence2: the secret service sought funds for twenty five new positions primarily in field offices. This increase has been approved by the Congress.,The Secret Service sought funds for twenty-five new positions primarily in field offices. This increase,"the Secret Service sought funds for 25 new positions, primarily in field offices. This increase has been approved by the Congress."
1496,merge sentence1: Another deep roar sentence2: another deep roar louder than any which had preceded it. Broke from the multitude.,Another deep roar louder than any which preceded it. Breathe from the multitude,"Another deep roar, louder than any which had preceded it, broke from the multitude."
1497,"merge sentence1: Looked like the jacket he was wearing but quote I thought it had a little more tan to it end quote sentence2: looked like the jacket he was wearing, but, quote, I thought it had a little more tan to it end, quote.","looked like the jacket he was wearing, but, quote, I thought it had a","looked like the jacket he was wearing but, quote, I thought it had a little more tan to it, end quote."
1498,merge sentence1: Weave the little duties in and under and among what seemed to be the great sentence2: weave the little duties in and under and among what seemed to be the greater.,"weave the little duties in and under, and among what seemed to be the greater.",Weave the little duties in and under and among what seem to be the greater.
1499,"merge sentence1: And who are there for lodge depart from all other districts of the jail end quote? sentence2: who are therefore lodged depart from all other districts of the jail end quote,","and who are therefore lodged depart from all other districts of the jail, end quote.",and who are therefore lodged apart from all other districts of the jail. End quote.
1500,"merge sentence1: Had discussed the president's visit on several occasions including the regular biweekly conference on the morning of November 22 sentence2: had discussed the president's visit on several occasions, including the regular Bi weekly conference on the morning of November twenty two.","had discussed the President's visit on several occasions, including the regular biweekly conference on","had discussed the President's visit on several occasions, including the regular biweekly conference on the morning of November 22"
1501,"merge sentence1: Wasn't the day before perhaps 3 days before end quote sentence2: wasn't the day before, perhaps three days before and, quote,","wasn't the day before, perhaps three days before, end quote.","wasn't the day before. Perhaps 3 days before, end quote."
1502,"merge sentence1: Brennon testified that they were standing which is their apparent position in the photograph sentence2: brennan testified that they were standing, which is their apparent position in the photograph.","Brennan testified that they were standing, which is their apparent position in the photograph.","Brennan testified that they were standing, which is their apparent position in the photograph."
1503,"merge sentence1: At the same time and overpowering odor attracted them to the adjoining harness room where the missing remains were raped out sentence2: at the same time, an over powering odor attracted them to the ad harness room where the missing remains were rake out",At the same time an overpowering odor attracted them to the adjoining harness room,"At the same time an overpowering odor attracted them to the adjoining harness-room, where the missing remains were raked out"
1504,"merge sentence1: From this bar hang several iron loops in which the halters are tied. sentence2: from this bar hang several iron loops in which the holders are tied,",From this bar hang several iron loops in which the holders are tied.,"From this bar hang several iron loops, in which the halters are tied."
1505,merge sentence1: Are dissolved by this sap in the leaves and elsewhere and thus may pass to every portion of the plant sentence2: are dissolved by the sap in the leaves and elsewhere and thus may pass to every portion of the plant.,"are dissolved by the sap in the leaves and elsewhere, and thus may pass to every portion",are dissolved by the sap in the leaves and elsewhere and thus may pass to every portion of the plant.
1506,"merge sentence1: Had assets in the shape of land sentence2: had assets in the shape of land, house, furniture, pictures, and j's dark to the value of fifty thousand pounds.","had assets in the shape of land, house, furniture, pictures, and jig","had assets in the shape of land, house, furniture, pictures, and objets d'art to the value of £50,000."
1507,merge sentence1: As much as it has arouse the attention of those upon whom parliamentary reports and grand jury presentments had hit her too failed to make the slightest impression sentence2: as much as it has aroused the attention of those upon whom parliamentary reports and grand jury had Hit two failed to make the slightest impression.,As much as it has aroused the attention of those upon whom parliamentary reports and grand,inasmuch as it has aroused the attention of those upon whom parliamentary reports and grand jury presentments had hitherto failed to make the slightest impression.
1508,"merge sentence1: Mister J E Sparo and mister Clipperton sentence2: mister J e Spa and mister Clipper,","Mr. J. E. Sparo, and Mr. Clipperton",Mr. J. E. Sparrow and Mr. Clipperton
1509,"merge sentence1: Robert A Frazier and Charles Killian other FBI firearms experts sentence2: Robert A Fraser, and Charles K, other Fbi firearms experts,","Robert A. Frazier, and Charles Killian, other FBI firearms experts,","Robert A. Frazier and Charles Killion, other FBI firearms experts,"
1510,merge sentence1: All of these cries have been heard before. sentence2: all of these cries have been heard before.,All of these cries have been heard before.,All of these cries have been heard before.
1511,"merge sentence1: Hosty did nothing further in connection with the Oswald case until after the assassination. sentence2: host did nothing further in connection with the Oswald case until after the assassination. On November one nineteen sixty three,",Hosty did nothing further in connection with the Oswald case until after the as,"Hosty did nothing further in connection with the Oswald case until after the assassination. On November 1, 1963,"
1512,merge sentence1: To get away from the trees as they say and to look at the whole forest sentence2: to get away from the trees as they say and to look at the whole forest.,"to get away from the trees, as they say, and to look at the whole forest.","To get away from the trees, as they say, ""and to look at the whole forest."""
1513,merge sentence1: Where a fish curry and abrasive portraits were set before him sentence2: where a fish curry and abrasive partridge were set before him,where a fish curry and abrasive portraits were set before him.,"where a fish curry and a brace of partridges were set before him,"
1514,"merge sentence1: They each contained four small rooms or cabins 7 feet square sentence2: they each contained four small rooms or cabins, seven feet square.","They each contained four small rooms or cabins, seven feet square.","they each contained four small rooms or ""cabins"" seven feet square,"
1515,"merge sentence1: James C Cadigan a questioned documents expert with the bureau compared the samples with the paper and tape in the actual sentence2: James c Cat, a questioned documents expert with the bureau, compared the samples with the paper and tape in the actual bag.","James C. Cadigan, a questioned documents expert with the Bureau, compared the","James C. Cadigan, a questioned-documents expert with the Bureau, compared the samples with the paper and tape in the actual bag."
1516,merge sentence1: Or to answer any questions concerning the card sentence2: or to answer any questions concerning the card.,or to answer any questions concerning the card.,or to answer any questions concerning the card.
1517,merge sentence1: She ran inside and up the front stairs into the large open office reserved for clerical employees. sentence2: she ran inside and up the front stairs into the large open office reserved for clerical employees.,She ran inside and up the front stairs into the large open office reserved for clerical,She ran inside and up the front stairs into the large open office reserved for clerical employees.
1518,"merge sentence1: In 1933 sentence2: in nineteen thirty three, you and I knew that we must never let our economic system get completely out of joint again.","In 1933, you and I knew that we must never let our economic system get completely out of",In 1933 you and I knew that we must never let our economic system get completely out of joint again
1519,merge sentence1: The officials of the FBI believed that there was no data in its files which gave warning that Oswald was a source of danger to President Kennedy sentence2: the officials of the Fbi believed that there was no data in its files which gave warning that Oswald was a source of danger to president Kennedy.,The officials of the FBI believed that there was no data in its files which gave warning that O,the officials of the FBI believed that there was no data in its files which gave warning that Oswald was a source of danger to President Kennedy.
1520,merge sentence1: My request for citizenship is now pending before the supreme soviet of the USSR. I take these steps for political reasons sentence2: my request for citizenship is now pending before the supreme Soviet of the Ussr. I take these steps for political reasons.,My request for citizenship is now pending before the supreme soviet of the USSR,My request for citizenship is now pending before the Supreme Soviet of the U.S.S.R. I take these steps for political reasons.
1521,merge sentence1: The feelings of the condemned prisoners should no longer be outraged by their exposure in the chapel and the chapel should be rearranged sentence2: the feelings of the condemned prisoners should no longer be outraged by their exposure in the chapel and the chapel should be rearranged.,The feelings of the condemned prisoners should no longer be outraged by their exposure in the chapel,"The feelings of the condemned prisoners should no longer be outraged by their exposure in the chapel, and the chapel should be rearranged,"
1522,"merge sentence1: And the prototype of a class not uncommon in our later days sentence2: the prototype of a class not uncommon in our later days,",and the prototype of a class not uncommon in our later days.,and the prototype of a class not uncommon in our later days
1523,"merge sentence1: Of course with the added improvements following longer experience of the pattern originated by the architectural genius of sir Joshua Jeb sentence2: of course, with the added improvements following longer experience of the pattern originated by the architectural genius of Sir Joshua,","Of course, with the added improvements following longer experience of the pattern originated by the architectural genius of","of course with the added improvements following longer experience, of the pattern originated by the architectural genius of Sir Joshua Jebb."
1524,"merge sentence1: Even now his sufferings were not at an end. sentence2: even now, his suffering were not at an end.",Even now his sufferings were not at an end.,"Even now his sufferings were not at an end,"
1525,"merge sentence1: In July of 1963 sentence2: July of nineteen sixty three, Oswald also requested the Soviet union to provide a visa for his return to that country.","In July of 1963, Oswald also requested the Soviet Union to provide a visa for","In July of 1963, Oswald also requested the Soviet Union to provide a visa for his return to that country."
1526,merge sentence1: In no characters is a contrast between the ugly and vulgar illegibility of the modern type sentence2: in no characters is the contrast between the ugly and vulgar eligibility of the modern type,In no characters is the contrast between the ugly and vulgar illegibility of the modern type,In no characters is the contrast between the ugly and vulgar illegibility of the modern type
1527,merge sentence1: She then opened the kitchen door and saw Oswald open the right rear door of her brother's car and place the package in the back of the car sentence2: she then opened the kitchen door and saw Oswald open the right rear door of her brother's car and placed the package in the back of the car.,She then opened the kitchen door and saw Oswald open the right rear door of her brother,She then opened the kitchen door and saw Oswald open the right rear door of her brother's car and place the package in the back of the car.
1528,merge sentence1: It will not swell so fast as the white so give yourself more time for making it sentence2: it will not swell so fast as the white. So give yourself more time for making it.,"It will not swell so fast as the white, so give yourself more time for making","It will not swell so fast as the white, so give yourself more time for making it."
1529,merge sentence1: On the turn at the intersection of Houston and Elm St and then proceeded at a rate of 12 to 15 mph sentence2: on the turn at the intersection of Houston and Elm Street and then proceeded at a rate of twelve to fifteen miles per hour,"On the turn at the intersection of Houston and Elm Street, and then proceeded at",on the turn at the intersection of Houston and Elm Streets and then proceeded at a rate of 12 to 15 miles per hour
1530,"merge sentence1: We're clean. They had good color to them. There was no grease on them and they were not fragmented. They looked as if they had just been picked up end quote sentence2: were clean, they had good color to them. There was no grease on them and they were not fragmented. They looked as if they had just been picked up end quote,",were clean. They had good color to them. There was no grease on them and they were,"were clean, they had good color to them, there was no grease on them and they were not fragmented. They looked as if they had just been picked up, end quote."
1531,"merge sentence1: They shut themselves up and made light of his siege having laid in a store of provision for many years in preparation against this attack. sentence2: year, they shut themselves up and made light of his siege having laid in a store of provision for many years in preparation against this attack.","They shut themselves up and made light of his siege, having laid in a store of","Here they shut themselves up and made light of his siege, having laid in a store of provision for many years in preparation against this attack;"
1532,"merge sentence1: And it is worth mention in passing that has an example of fine typography sentence2: and it is worth mentioning in passing that as an example of fine typo,","and it is worth mentioning in passing that, as an example of fine typography,","And it is worth mention in passing that, as an example of fine typography,"
1533,merge sentence1: He was a tall slender man with a long face and iron grey hair sentence2: was a tall s man with a long face and iron gray hair.,"He was a tall, slender man, with a long face and iron","He was a tall, slender man, with a long face and iron-gray hair."
1534,"merge sentence1: In an interview with FBI agents on December 17 1963 sentence2: an interview with Fbi agents on December seventeen nineteen sixty three,","In an interview with FBI agents on December 17, 1963,","In an interview with FBI agents on December 17, 1963,"
1535,"merge sentence1: 3 months prior to his regularly scheduled separation date sentence2: three months prior to his regularly scheduled separation date, ostensibly to care for his mother, who had been injured in an accident at her work.","three months prior to his regularly scheduled separation date, ostensibly to care for his","3 months prior to his regularly scheduled separation date, ostensibly to care for his mother who had been injured in an accident at her work."
1536,merge sentence1: Difficulty was to get a copy of the second sentence2: the difficulty was to get a copy of the second key,The difficulty was to get a copy of the second key,the difficulty was to get a copy of the second key.
1537,merge sentence1: No irons were worn except as a punishment. sentence2: no irons were worn except as a punishment.,No irons were worn except as a punishment.,No irons were worn except as a punishment.
1538,"merge sentence1: Four lb 12 shillings and finally the funeral cart coffin and other petty expenses amounting to seven lb 10 sentence2: four pounds, twelve shi, and finally the funeral cart coffin and other petty expenses, amount to seven pounds ten","four pounds, twelve shillings, and finally the funeral-car coffin and","4 pounds, 12 shillings; and finally the funeral, cart, coffin, and other petty expenses, amounting to seven pounds 10"
