,input,output,label
1572,translate English to English: when cases of this kind occur,"When cases of this kind occur,","When cases of this kind occur,"
1573,translate English to English: a target at two sixty five feet was placed to the right of the two hundred forty foot target,"A target at 265 feet was placed to the right of the 246 foot target,",The target at 265 feet was placed to the right of the 240-foot target
1574,"translate English to English: according to Barnett, quote, there were people going in and out quote, during this period,","According to Barnett, quote, there were people going in and out, end quote, during","According to Barnett, quote, there were people going in and out, end quote, during this period."
1575,translate English to English: infantry weapons evaluation branch of the Ballistic research laboratory had expert rifle men fire the assassination weapon,The Infantry Weapons Evaluation Branch of the Ballistics Research Laboratory had expert riflemen fire,the Infantry Weapons Evaluation Branch of the Ballistics Research Laboratory had expert riflemen fire the assassination weapon
1576,translate English to English: the day room was fitted with benches and settles after the manner of the tap in a public house.,The day room was fitted with benches and settles after the manner of the tap in a,The day room was fitted with benches and settles after the manner of the tap in a public-house.
1577,translate English to English: presidential Limo arrived at the emergency entrance of the Parkland Hospital at about twelve thirty five Pm.,Presidential Limousine arrived at the emergency entrance of the Parkland Hospital at about 12:35,the Presidential limousine arrived at the emergency entrance of the Parkland Hospital at about 12:35 p.m.
1578,"translate English to English: till the tenth day after I am entered within the town, and then place near to the gates of Semi ramos, an detachment of thy army.",till the 10th day after I am entered within the town and then place near to the gates,"till the tenth day after I am entered within the town, and then place near to the gates of Semiramis a detachment of thy army,"
1579,translate English to English: by checking certain importer and dealers after the assassination of president Kennedy and slay of officer ti,by checking certain importers and dealers after the assassination of President Kennedy and ,"By checking certain importers and dealers after the assassination of President Kennedy and slaying of Officer Tippit,"
1580,translate English to English: both employers and employees must share the blame of not using them as fully as they should.,Both employers and employees must share the blame of not using them as fully as they should.,Both employers and employees must share the blame of not using them as fully as they should.
1581,"translate English to English: Marina Oswald testified that her husband engaged in fair play for Cuba committee activities, quote,","Marina Oswald testified that her husband engaged in Fair Play for Cuba Committee activities, quote","Marina Oswald testified that her husband engaged in Fair Play for Cuba Committee activities, quote,"
1582,translate English to English: established the fact that the man who had mister Oxford was a horse dealer named Joseph Elder and intimate acquaintance of burgess.,established the fact that the man who had Mr. Oxford was a horse dealer named Joseph Elder,"established the fact that the man who had personated Mr. Oxenford was a horse-dealer named Joseph Elder, an intimate acquaintance of Burgess'."
1583,translate English to English: that makes it particularly necessary for the vice president and for me to conceive of our duty toward the entire country.,that makes it particularly necessary for the Vice President and for me to conceive of our duty,That makes it particularly necessary for the Vice- President and for me to conceive of our duty toward the entire country.
1584,"translate English to English: expressly be them to Call, who was graciously pleased to accept them.","expressly be them to Callaway, who was graciously pleased to accept them.","He expressly bequeathed them to Calcraft, who was graciously pleased to accept them."
1585,translate English to English: most of johnson's letters are designed within a square.,Most of Johnson's letters are designed within a square.,"Most of Jenson's letters are designed within a square,"
1586,translate English to English: So Babylon was very forgotten.,So Babylon was very forgotten.,So Babylon was buried and forgotten.
1587,translate English to English: nearly all Americans are sensible and calm people.,nearly all Americans are sensible and calm people.,Nearly all Americans are sensible and calm people.
1588,translate English to English: many of them consisted of one or two rooms at most.,Many of them consisted of one or two rooms at most.,Many of them consisted of one or two rooms at most.
1589,"translate English to English: in the right direction as making the performance shorter and diminishing the area of display,","in the right direction, as making the performance shorter and diminishing the area of display,","was in the right direction, as making the performance shorter and diminishing the area of display."
1590,translate English to English: the only systematic supervision of the activities of the advanced agent,the only systematic supervision of the activities of the advance agent,The only systematic supervision of the activities of the advance agent
1591,translate English to English: required further attention,which required further attention.,required further attention.
1592,translate English to English: this is the ideal type of weapon for moving targets.,This is the ideal type of weapon for moving targets.,this is the ideal type of weapon for moving targets
1593,"translate English to English: eventually, Hollow was decided upon as a site for the new city prison.",Eventually Holloway was decided upon as a site for the new city prison.,Eventually Holloway was decided upon as a site for the new city prison.
1594,"translate English to English: missus John f Kennedy on the left of the rear seat of the limo, looked toward her left and waved to the crowds along the route.","Mrs. John F. Kennedy, on the left of the rear seat of the limousine, looked","Mrs. John F. Kennedy, on the left of the rear seat of the limousine, looked toward her left and waved to the crowds along the route."
1595,"translate English to English: so that it might become the exclusive property of her husband, whoever he might be.","so that it might become the exclusive property of her husband, whoever he might be.","so that it might become the exclusive property of her husband, ""whoever he might be."""
1596,"translate English to English: I began asking him specific details with respect to his activities in the fair play for Cuba committee in New Orleans as to where meetings were held,",I began asking him specific details with respect to his activities in the Fair Play for Cuba Committee in,"When I began asking him specific details with respect to his activities in the Fair Play for Cuba Committee in New Orleans as to where meetings were held,"
1597,translate English to English: hence. It is conceivable that even the simplest living being may possess a nervous system,"Hence, it is conceivable that even the simplest living being may possess a",Hence it is conceivable that even the simplest living being may possess a nervous system.
1598,translate English to English: advising that an individual tentatively identified as Oswald had been in touch with the Soviet embassy in Mexico city,advising that an individual tentatively identified as Oswald had been in touch with the Soviet,advising that an individual tentatively identified as Oswald had been in touch with the Soviet Embassy in Mexico City
1599,"translate English to English: if man may speak so confidently of his great imp councils for an eternal testimony of his great work, in the confusion of man's pride","If man may speak so confidently of his great imprecations, for an eternal testimony","(if man may speak so confidently of His great impenetrable counsels), for an eternal Testimony of His great work in the confusion of Man's pride,"
1600,translate English to English: solomon was now also admitted as a witness and his evidence with that of moss secured the transportation of the principal actors in the theft.,"Solomons was now also admitted as a witness, and his evidence, with that of Mos","Solomons was now also admitted as a witness, and his evidence, with that of Moss, secured the transportation of the principal actors in the theft."
1601,"translate English to English: he told the driver, quote, let's get out of here. We are hit and, quote,","He told the driver, quote, Let's get out of here. We are hit,","As he told the driver, quote, Let's get out of here; we are hit, end quote,"
1602,translate English to English: the Fbi took an un restrictive view of its responsibilities in preventive intelligence work prior to the assassination.,The FBI took an unstrictly view of its responsibilities in preventive intelligence work prior to,"that the FBI took an unduly restrictive view of its responsibilities in preventive intelligence work, prior to the assassination."
1603,translate English to English: disciplinary powers were defined by the act and his duties,Discipline powers were defined by the Act and his duties,"His disciplinary powers were defined by the act, and his duties,"
1604,translate English to English: it is the American people themselves who expect the third horse to pull in Unison with the other two.,It is the American people themselves who expect the third horse to pull in unison with the,It is the American people themselves who expect the third horse to pull in unison with the other two.
1605,"translate English to English: thus, among the presidents were those of Gallery, Ja justinian, A man, Ko, Kenneth and Godfrey.","Thus among the Presidents were those of Gallagher, Javier Justini, A","Thus, among the presidents were those of Gowrie, Justinian, Aloman, Colsman, Kenneth, and Godfrey;"
1606,"translate English to English: missus Fry brother, mister. Samuel H Junior was Chairman of the committee on which also served many noted members of the society of friends,","Mrs. Fry's brother, Mr. Samuel H. Junior, was Chairman of the","Mrs. Fry's brother, Mr. Samuel Hoare, Junior, was chairman of the committee, on which also served many noted members of the Society of Friends"
1607,translate English to English: they dropped sm into their fellow prisoners pockets.,They dropped smacked into their fellow-prisoners' pockets.,which they dropped smoldering into their fellow-prisoners' pockets.
1608,translate English to English: they were each kept in an ordinary separate cell of the newly constructed block with the traps or square openings in the cell door,"They were each kept in an ordinary separate cell of the newly constructed block, with the traps","and they were each kept in an ordinary separate cell of the newly-constructed block, with the ""traps,"" or square openings in the cell door,"
1609,translate English to English: are here remarked. They will have to wait for us then till eight.,They are here remarked. They will have to wait for us then till eight.,"Ah! he remarked, ""they will have to wait for us then till eight."""
1610,translate English to English: the onus and responsibility of carrying out the sentence is personal to the sheriff. A good story is told illustrating this.,The onus and responsibility of carrying out the sentence is personal to the sheriffs. A,The onus and responsibility of carrying out the sentence is personal to the sheriff. A good story is told illustrating this.
1611,translate English to English: hence the argument for C first diagnostic character,Hence the argument for C-type first diagnostic character,Hence the teleological argument for Cuvier's first diagnostic character
1612,"translate English to English: before dealing with the debtors in new gate, I may refer incidentally",Before dealing with the debtors in Newgate I may refer incidentally,"Before dealing with the debtors in Newgate, I may refer incidentally"
1613,"translate English to English: he asked his wife to help him to hijack an airplane to get there, but gave up that scheme when she refused.","He asked his wife to help him to hijack an airplane to get there, but gave up that","He asked his wife to help him to hijack an airplane to get there, but gave up that scheme when she refused."
1614,"translate English to English: by eight o'clock, not an inch of ground in front of the platform was uno occupied.",By eight o'clock not an inch of ground in front of the platform was unoccupied,By eight o'clock not an inch of ground in front of the platform was unoccupied.
1615,translate English to English: this represents a speed of eleven point two miles per hour.,This represents a speed of 11 p.m. per hour.,This represents a speed of 11.2 miles per hour.
1616,"translate English to English: by Sunday, March thirty one nineteen sixty three,","By Sunday, March 31, 1963,","By Sunday, March 31, 1963,"
1617,"translate English to English: it was these great venetian printers together with their brethren of Rome, Milan,","It was these great venetian printers, together with their brethren of Rome,","It was these great Venetian printers, together with their brethren of Rome, Milan,"
1618,"translate English to English: a jury having been selected and duly sworn, the culprit was then rained. Justice, however, was not administered with absolute integrity.","A jury having been selected and duly sworn, the culprit was then rained.","A jury having been selected and duly sworn, the culprit was then arraigned. Justice, however, was not administered with absolute integrity."
1619,translate English to English: a table showing the figures for the year ending Michael Mist eighteen o two.,"a table showing the figures for the year ending Michael Mist, 1802.",a table showing the figures for the year ending Michaelmas 1802.
1620,"translate English to English: oswald stated, quote, I am a marxist and quote. He also alluded to hardships endured by his mother as a worker.","Oswald stated, quote, I am a Marxist, end quote. He also","Oswald stated, quote, I am a Marxist, end quote. He also alluded to hardships endured by his mother as a worker,"
1621,translate English to English: prisoners should be made to dispense with the use of a mattress and should sleep on planks.,Prisoners should be made to dispense with the use of a mattress and should sleep,"the prisoners should be made to dispense with the use of a mattress, and should sleep on planks."
1622,"translate English to English: bedding and clothing was still denied, but only in a few jail.","Betting and clothing was still denied, but only in a few jails.","Bedding and clothing was still denied, but only in a few jails;"
1623,"translate English to English: the shots were at a slow moving target, proceeding on a downgrade in virtually a straight line.","The shots were at a slow-moving target, proceeding on a downgrade in",the shots were at a slow-moving target proceeding on a downgrade in virtually a straight line
1624,"translate English to English: the very morning on which he was to suffer, he el alluded the vigilance such as it was of his officers.",On the very morning on which he was to suffer he elated the ,"On the very morning on which he was to suffer he eluded the vigilance, such as it was, of his officers"
1625,translate English to English: four thousand pounds.,"£4,000.",four thousand pounds
1626,translate English to English: this went on for some time and might never have been discovered had some good stroke of luck provided any of the partners,"This went on for some time, and might never have been discovered, had some good stroke of","This went on for some time, and might never have been discovered had some good stroke of luck provided any of the partners"
1627,translate English to English: deemed devoured as an retaliation of his offense,"deemed devoured as an retaliation of his offense,",deemed valid as any palliation of his offense.
1628,translate English to English: we are at a crisis in our ability to proceed with that protection.,We are at a crisis in our ability to proceed with that protection.,We are at a crisis in our ability to proceed with that protection.
1629,"translate English to English: the marines, he evidence a strong conviction as to the correctness of Marxist doctrine.",In the Marines he evidenced a strong conviction as to the correctness of Marx,"In the Marines, he evidenced a strong conviction as to the correctness of Marxist doctrine,"
1630,"translate English to English: certainly could not be made by this commission, which as has been pointed out above","certainly could not be made by this Commission, which, as has been pointed out above,","It certainly could not be made by this Commission which, as has been pointed out above,"
1631,translate English to English: also a furniture dealer and one or two more commonplace robes. The arch villain was never taken into custody.,"also a furniture dealer, and one or two more commonplace robes. The arch",also a furniture dealer and one or two more commonplace rogues. The arch villain was never taken into custody.
1632,"translate English to English: either by police or by custodian of the buildings, since it was not the usual practice of the secret service to do so.","either by police or by custodian of the buildings, since it was not the usual","either by police or by custodians of the buildings, since it was not the usual practice of the Secret Service to do so."
1633,"translate English to English: the discussion below will describe the events known to the commission, which most clearly reveals the formation and nature of oswald character.",The discussion below will describe the events known to the Commission which most clearly reveals the formation and,The discussion below will describe the events known to the Commission which most clearly reveals the formation and nature of Oswald's character.
1634,"translate English to English: is no special ex organ and except in the case of certain reproductive bodies, there is usually no low commotion.","There is no special excretions organ, and except in the case of certain reproductive bodies there","There is no special excretory organ, and, except in the case of certain reproductive bodies, there is usually no locomotion."
1635,"translate English to English: the fish retains permanently this form, but the frog passes on.","The fish retains permanently this form, but the frog passes on.","The fish retains permanently this form, but the frog passes on."
1636,"translate English to English: he further stated that while fist were flying, he heard one of the officers say, quote, kill the president will end quote,",He further stated that while fists were flying he heard one of the officers say,"He further stated that while fists were flying he heard one of the officers say, quote, Kill the President, will you, end quote."
1637,"translate English to English: the absence of very definite negative evidence. I think it is permissible to say that in an exhibit such as five seven three,",in the absence of very definite negative evidence. I think it is permissible to say,"in the absence of very definite negative evidence, I think it is permissible to say that in an exhibit such as 573"
1638,translate English to English: I propose now to continue the subject and to devote a couple of chapters to criminal occurrences of a more recent date.,I propose now to continue the subject and to devote a couple of chapters to criminal occurrence,"I propose now to continue the subject, and to devote a couple of chapters to criminal occurrences of a more recent date,"
1639,translate English to English: to carry out a carefully planned killing of another human being and was willing to cons such a purpose. If he thought there was sufficient reason to do so.,"to carry out a carefully planned killing of another human being, and was willing to consign",to carry out a carefully planned killing of another human being and was willing to consummate such a purpose if he thought there was sufficient reason to do so.
1640,translate English to English: the children round the comm table stare and gate with childish wonder.,The children round the commuting table stared and gallows with childish,The children round the communion-table stare and gape with childish wonder.
1641,"translate English to English: chronicles of n volume two by arthur Griffith, section five, New gate, down to eighteen eighteen, part two,","The Chronicles of Newgate, Volume 2. By Arthur Griffiths. Section 5: Newgate","The Chronicles of Newgate, Volume 2. By Arthur Griffiths. Section 5: Newgate down to 1818, part 2."
1642,translate English to English: that the exceptional instances of wrongdoing in government are probably less numerous than in almost every other line of endeavor.,that the exceptional instances of wrongdoing in government are probably less numerous than in almost every,that the exceptional instances of wrong-doing in government are probably less numerous than in almost every other line of endeavor.
1643,translate English to English: energy enters the plant to a small extent,Energy enters the plant to a small extent,"Energy enters the plant, to a small extent,"
1644,translate English to English: this plan of mine is no attack on the court.,This plan of mine is no attack on the Court.,This plan of mine is no attack on the Court;
1645,"translate English to English: a culprit was really her husband, who killed Oc o'connor out of jealousy and revenge feelings.","The culprit was really her husband, who killed Occupy O'Connor out of jealous","the culprit was really her husband, who killed O'Connor out of jealousy and revengeful feelings."
1646,translate English to English: could have reached the president in time to protect him from the second and fatal shot to hit the president.,could have reached the President in time to protect him from the second and fatal shot to hit the,could have reached the President in time to protect him from the second and fatal shot to hit the President.
1647,"translate English to English: the other supported the theory of labor in association, but under a stringent rule of silence with isolation only at night.","The other supported the theory of labor in association, but under a stringent rule of silence","the other supported the theory of labor in association, but under a stringent rule of silence, with isolation only at night."
1648,translate English to English: would meet our specific criteria none of them alone. But it is when you begin adding them up to some degree that you begin to get criteria that are meaningful.,would meet our specific criteria none of them alone. But it is when you begin adding them up,"would meet our specific criteria, none of them alone. But, it is when you begin adding them up to some degree that you begin to get criteria that, are meaningful."
1649,"translate English to English: and editorial in the times herald of September seventeen,",and editorial in the Times Herald of September 17.,An editorial in the Times-Herald of September 17
1650,"translate English to English: men upon the towers whose business it was to keep a lookout,","The men upon the towers, whose business it was to keep a lookout,","The men upon the towers, whose business it was to keep a lookout,"
1651,"translate English to English: report of the president's commission on the assassination of President Kennedy,",Report of the President's Commission on the Assassination of President Kennedy.,Report of the President's Commission on the Assassination of President Kennedy.
1652,translate English to English: the soil and the atmosphere supply plants with water composed of hydrogen and oxygen,"The soil and the atmosphere supply plants with water composed of hydrogen and oxygen,",The soil and the atmosphere supply plants with water composed of hydrogen and oxygen
1653,translate English to English: there is enough on it to say that it could have come and even perhaps a little stronger to say that it probably came from this,"There is enough on it to say that it could have come, and even perhaps a little","there is enough on it to say that it could have come, and even perhaps a little stronger, to say that it probably came from this,"
1654,translate English to English: supported themselves. They had the ration of prison bread only.,supported themselves; they had the ration of prison bread only.,"supported themselves; they had the ration of prison bread only,"
1655,"translate English to English: to his wife poor soul, he made no pretense of fidelity. And she enjoyed only so much of his company as was necessarily spent","To his wife, poor soul, he made no pretense of fidelity, and she","To his wife, poor soul, he made no pretense of fidelity, and she enjoyed only so much of his company as was necessarily spent"
1656,translate English to English: awards being furnished with barrack beds upon which each prisoner had the regulation allowance of sleeping room,"wards being furnished with barrack beds, upon which each prisoner had the regulation allowance","the wards being furnished with barrack bedsteads, upon which each prisoner had the regulation allowance of sleeping room"
1657,"translate English to English: and begged his wife to send him over a consignment of cheap righteous watches, or such as had been honestly obtained, and not on the cross.",and begged his wife to send him over a consignment of cheap righteous,"and begged his wife to send him over a consignment of cheap ""righteous"" watches, or such as had been honestly obtained, and not ""on the cross."""
1658,"translate English to English: uncontrolled conversation with visitors of the very worst description, prostitutes, feeds, receivers of stolen goods,","In uncontrolled conversation with visitors of the very worst description, prostitutes, feeds","uncontrolled conversation with visitors of the very worst description -- prostitutes, thieves, receivers of stolen goods"
1659,"translate English to English: On June twenty four nineteen sixty three, he applied for a new passport.","On June 24, 1963, he applied for a new passport.","On June 24, 1963, he applied for a new passport"
1660,translate English to English: concluded that the bullet had emerged from the front portion of the president's neck that had been cut away by the tri tracheostomy at Parkland.,He concluded that the bullet had emerged from the front portion of the President's neck that had,concluded that the bullet had emerged from the front portion of the President's neck that had been cut away by the tracheotomy at Parkland.
1661,translate English to English: a man was oswald. He was sitting alone in the rear of the main floor of the theater near the right center aisle.,"The man was Oswald, he was sitting alone in the rear of the main floor",The man was Oswald. He was sitting alone in the rear of the main floor of the theatre near the right center aisle.
1662,"translate English to English: asphalt was, quote very very disagreeable and disappointed and quote,","Asphalt was, quote, very disagreeable and disappointed, end quote.","Oswald was, quote, very, very disagreeable and disappointed, end quote,"
1663,translate English to English: is understandable however for Brennan to have believed that the man with the rifle was standing. A photograph of the building taken seconds after the assassination,"It is understandable, however, for Brennan to have believed that the man with the rifle","It is understandable, however, for Brennan to have believed that the man with the rifle was standing. A photograph of the building taken seconds after the assassination"
1664,"translate English to English: the the f flowed through it, but the greater part of the city was on the eastern shore.","The frog flowed through it, but the greater part of the city was on","The Euphrates flowed through it, but the greater part of the city was on the eastern shore."
1665,"translate English to English: having made out your roles and tucked them up snugly for the final rise, return to your chamber for a comfortable bath and toilet.","Having made out your roles and tucked them up snugly for the final rise,","Having made out your rolls and tucked them up snugly for the final rise, return to your chamber for a comfortable bath and toilet."
1666,"translate English to English: prior act or statements depict propensity for violence and hatred against organized government and quote,","Prior act or statements depict propensity for violence and hatred against organized government, end quote.","whose prior acts or statements depict propensity for violence and hatred against organized government, end quote."
1667,"translate English to English: I sincerely hope that as a result,",I sincerely hope that as a result,I sincerely hope that as a result
1668,"translate English to English: that the constitution is but a barrier to progress, instead of being the broad highway through which alone true progress may be enjoyed.",that the Constitution is but a barrier to progress instead of being the broad highway through which alone,that the Constitution is but a barrier to progress instead of being the broad highway through which alone true progress may be enjoyed.
1669,"translate English to English: read the introduction to any of his inscription of which the following is one, and you will call him vain and proud.","Read the introduction to any of his inscriptions, of which the following is one, and","Read the introduction to any of his inscriptions, of which the following is one, and you will call him vain and proud,"
1670,"translate English to English: upon his arrival in Dallas on November twelve,","Upon his arrival in Dallas on November 12,",Upon his arrival in Dallas on November 12
1671,translate English to English: they were exact to relieve a rich corporation from paying for the maintenance of their own prison.,They were exact to relieve a rich corporation from paying for the maintenance of their own prison.,and they were exacted to relieve a rich corporation from paying for the maintenance of their own prison.
1672,"translate English to English: the many weeks since that time, the congress has devoted itself to the ar task of formulating legislation necessary to the country's welfare",In the many weeks since that time the Congress has devoted itself to the arrogant task,In the many weeks since that time the Congress has devoted itself to the arduous task of formulating legislation necessary to the country's welfare.
1673,translate English to English: a committee of A was fourth with appointed to report upon the inspectors report.,A committee of A. A. was fourth with appointed to report upon the inspectors' report,"A committee of aldermen was forthwith appointed to report upon the inspectors' report,"
1674,translate English to English: any information indicating the possibility of an attempt against the person or safety of the president,any information indicating the possibility of an attempt against the person or safety of the President,"Any information indicating the possibility of an attempt against the person or safety of the President,"
1675,"translate English to English: a maids servant, Sarah Thomas murdered her mistress an aged woman by beating out her brains with a stone","A maid's servant, Sarah Thomas, murdered her mistress an aged woman by beating","a maidservant, Sarah Thomas, murdered her mistress, an aged woman, by beating out her brains with a stone."
1676,translate English to English: more and more people,More and more people,"More and more people,"
1677,"translate English to English: only when single and unprotected, were they in any danger of attack, and that, but rarely","Only when single and unprotected were they in any danger of attack, and that,","only when single and unprotected were they in any danger of attack, and that but rarely."
1678,translate English to English: the total number of separate cells provided amounted to eleven thousand odd,"The total number of separate cells provided amounted to 11000 oddities,",and the total number of separate cells provided amounted to eleven thousand odd.
1679,"translate English to English: Har to Maine maine to Houston Houston to elm, elm under the triple under pass to S freeway and on to the trademark.","Harwood to Maine Main, to Houston, to Elm, under the Triple Underpass to","Harwood to Main, Main to Houston, Houston to Elm, Elm under the Triple Underpass to Stemmons Freeway, and on to the Trade Mart."
1680,"translate English to English: his own request,",In his own request,"At his own request,"
1681,translate English to English: been afforded peculiar facilities by the slack of system and the want of methodical administration in the concerns by which they were employed,have been afforded peculiar facilities by the slack of system and the want of,been afforded peculiar facilities by the slackness of system and the want of methodical administration in the concerns by which they were employed.
1682,translate English to English: it began to appear that Oswald was having considerable difficulty doing accurate work and in getting along with the other employees.,It began to appear that Oswald was having considerable difficulty doing accurate work and in getting along,it began to appear that Oswald was having considerable difficulty doing accurate work and in getting along with the other employees.
1683,"translate English to English: turn the pans once while baking, moving them as gently as possible.","Turn the pans once while baking, moving them as gently as possible.","Turn the pans once while baking, moving them as gently as possible."
1684,"translate English to English: Bank of England was def of a sum of eight thousand pounds by one of its clark, burgess, in conjunction with an named elder",The Bank of England was defiant of a sum of £8000 by one,"the Bank of England was defrauded of a sum of £8000 by one of its clerks, Burgess, in conjunction with an accomplice named Elder."
1685,"translate English to English: nothing happened till her majesty returned to Buckingham Palace about six Pm. When on descending constitution hill,",Nothing happened till Her Majesty returned to Buckingham Palace about 6 p.m.,"Nothing happened till Her Majesty returned to Buckingham Palace about six p.m., when, on descending Constitution Hill,"
1686,translate English to English: deep and with many ramifications by which some of the new gate orders were to be bribe to allow the prisoners to escape from their cells at night.,deep and with many ramifications by which some of the Newgate orders were to be,"deep laid, and with many ramifications, by which some of the Newgate warders were to be bribed to allow the prisoners to escape from their cells at night."
1687,"translate English to English: were apparently good friends when last seen together at a neighbors, where they seemed perfectly happy and soc and eager for the wedding day.","They were apparently good friends when last seen together at a neighbors, where they seemed perfectly happy","They were apparently good friends when last seen together at a neighbor's, where they seemed ""perfectly happy and sociable, and eager for the wedding day."""
1688,"translate English to English: directing it, I shall recognize six fundamental principles.",In directing it I shall recognize six fundamental principles.,"In directing it, I shall recognize six fundamental principles:"
1689,translate English to English: this is the tendency to the formation of ugly mean white lines or rivers in the page,This is the tendency to the formation of ugly mean white lines or rivers in the page,"this is the tendency to the formation of ugly meandering white lines or ""rivers"" in the page"
1690,translate English to English: and may thus be easily transported to all parts of the plant.,and may thus be easily transported to all parts of the plant.,and may thus be easily transported to all parts of the plant.
1691,translate English to English: the administration of justice should never be interfered with by local prejudice or local feeling,"The administration of justice should never be interfered with by local prejudice or local feeling,",That the administration of justice should never be interfered with by local prejudice or local feeling
1692,"translate English to English: by this time, the work might be heard bus e directing the gallo.",By this time the work might be heard busily directing the gallows.,By this time the workmen might be heard busily erecting the gallows;
1693,translate English to English: using a twenty two caliber bolt action rifle belonging either to Robert or Roberts in laws.,using a 22-caliber bolt action rifle belonging either to Robert or Roberts in laws,using a.22 caliber bolt-action rifle belonging either to Robert or Robert's in-laws.
1694,"translate English to English: a space of about twenty three feet separated it from its inner part, which was about twenty feet in width","A space of about twenty-three feet separated it from its inner part, which was about twenty","A space of about twenty-three feet separated it from its inner part, which was about twenty feet in width."
1695,"translate English to English: on a arrival, he was met by a young sailor with a letter, which begged mister G to go to Heath house as a letter was not well.",On a arrival he was met by a young sailor with a,"but on arrival he was met by a young sailor with a letter which begged Mr. Gee to go to Heath's house, as the latter was not well."
1696,"translate English to English: ineffective by running his head against his cell wall,","ineffective by running his head against his cell wall,","but ineffectively, by running his head against his cell wall."
1697,"translate English to English: Call craft shared the o which his office not strangely, has always inspired. But he was admitted into the jail","Calcraft shared the omission which his office, not strangely, has always inspired,","Calcraft shared the odium which his office, not strangely, has always inspired. But he was admitted into the jail,"
1698,translate English to English: seven were found guilty of murder on the high seas and one carlos acquitted.,"Seven were found guilty of murder on the high seas, and one carlos ac","Seven were found guilty of murder on the high seas, and one, Carlos, acquitted."
1699,"translate English to English: According to the information received by the bureau,","According to the information received by the Bureau,",According to the information received by the Bureau
1700,"translate English to English: there is a royal hunting ground at Babylon, and that wild game of every kind is contained within the circuit of its walls.","There is a royal hunting ground at Babylon, and that wild game of every kind is contained","that there is a royal hunting ground at Babylon, and that wild game of every kind is contained within the circuit of its walls."
1701,translate English to English: there was something dramatic in red Past detection.,There was something dramatic in Red Past detection.,There was something dramatic in Redpath's detection
1702,translate English to English: new gate through all these years continue to buy with the society.,Newgate through all these years continue to buy with the Society.,Newgate through all these years continued a bye-word with the Society.
1703,"translate English to English: she stated that it was not physical force which kept him from leaving the house. Quote, I couldn't keep him from going out if he really wanted to quote,","She stated that it was not physical force which kept him from leaving the house, quote, I","She stated that it was not physical force which kept him from leaving the house. Quote, I couldn't keep him from going out if he really wanted to, end quote."
1704,"translate English to English: report of the president's Commission on the assassination of President Kennedy, the Warren Commission Report by, the President's commission on the assassination of President Kennedy.",Report of the President's Commission on the Assassination of President Kennedy. The Warren Commission,Report of the President's Commission on the Assassination of President Kennedy. The Warren Commission Report. By The President's Commission on the Assassination of President Kennedy.
1705,translate English to English: poor in energy or devoid of it and out of them to manufacture food i e complex compounds rich in available potential energy,"poor in energy, or devoid of it, and out of them to manufacture foodifact","poor in energy or devoid of it, and out of them to manufacture food -- i.e. complex compounds rich in available potential energy."
1706,"translate English to English: was in error, however,","He was in error, however,","He was in error, however."
1707,"translate English to English: it is futile to argue about the exact period when for instance, the egg becomes a tad pole or the ted of frog","It is futile to argue about the exact period when, for instance, the egg becomes ","it is futile to argue about the exact period when, for instance, the egg becomes a tadpole or the tadpole a frog,"
1708,translate English to English: the vice President and missus Johnson were in the receiving line to greet president and missus Kennedy.,The Vice President and Mrs. Johnson were in the receiving line to greet President and Mrs. Kennedy,and the Vice President and Mrs. Johnson were in the receiving line to greet President and Mrs. Kennedy.
1709,translate English to English: we have avoided on the other hand,"We have avoided, on the other hand,",We have avoided on the other hand
1710,translate English to English: he saw a man walking south on Lamar from a commerce.,He saw a man walking south on Lamar from a commerce.,He saw a man walking south on Lamar from Commerce.
1711,translate English to English: secret service has been receiving full cooperation in scientific research and technological development,The Secret Service has been receiving full cooperation in scientific research and technological development,the Secret Service has been receiving full cooperation in scientific research and technological development
1712,translate English to English: one of which is able to affect the other by means of the communication so established.,one of which is able to affect the other by means of the communication so established.,one of which is able to affect the other by means of the communication so established.
1713,translate English to English: A series of tests were performed to determine whether the weapon and ammunition used in the assassination,A series of tests were performed to determine whether the weapon and ammunition used in the assassi,A series of tests were performed to determine whether the weapon and ammunition used in the assassination
1714,"translate English to English: a prisoner had nothing to deal with, but wooden panels. And by din of cutting and chopping, he got both the lower panels out.","The prisoner had nothing to deal with but wooden panels, and by dinking of cutting and","The prisoner had nothing to deal with but wooden panels, and by dint of cutting and chopping he got both the lower panels out."
1715,translate English to English: firing it with ten rounds.,firing it with ten rounds.,"firing it, with 10 rounds."
1716,"translate English to English: has already been quoted. Again, the concourse of people collected in front of new to witness the execution","has already been quoted. Again, the concourse of people collected in front of Newgate to","has already been quoted. Again, the concourse of people collected in front of Newgate to witness the execution,"
1717,"translate English to English: Neither, these discrepancies nor the fact that Oswald had initiated the Fbi interview",Neither these discrepancies nor the fact that Oswald had initiated the FBI interview,Neither these discrepancies nor the fact that Oswald had initiated the FBI interview
1718,"translate English to English: starch however, contains potential energy. Since the molecule is relatively unstable,","Starch, however, contains potential energy, since the molecule is relatively unstable,","Starch, however, contains potential energy, since the molecule is relatively unstable"
1719,"translate English to English: twenty two county jail, there were one thousand sixty three sleeping cells in all in eighteen twenty three.","In twenty-two county jails there were 133 sleeping cells in all in 1823,",in twenty-two county jails there were 1063 sleeping cells in all (in 1823)
