,input,output,label
1666,"merge sentence1: who's prior or statements to pick propensity for violence and hatred against organized government and quote sentence2: Prior act or statements depict propensity for violence and hatred against organized government and quote sentence3: prior act or statements depict propensity for violence and hatred against organized government and quote,","prior act or statements depict propensity for violence and hatred against organized government, end quote.","whose prior acts or statements depict propensity for violence and hatred against organized government, end quote."
1667,"merge sentence1: sincerely hope that as a result sentence2: I sincerely hope that as a result sentence3: I sincerely hope that as a result,","I sincerely hope that, as a result,",I sincerely hope that as a result
1668,"merge sentence1: that the constitution is but a barrier to progress instead of being the broad Highway through which alone true progress maybe enjoyed sentence2: At the constitution is but a barrier to progress sentence3: that the constitution is but a barrier to progress, instead of being the broad highway through which alone true progress may be enjoyed.","that the Constitution is but a barrier to progress, instead of being the broad highway through which",that the Constitution is but a barrier to progress instead of being the broad highway through which alone true progress may be enjoyed.
1669,"merge sentence1: read the introduction to any of his inscriptions of which the following is one and you will call him Vain and proud sentence2: Read the introduction to any of his inscriptions of which the following is one and you will call him vain and proud. sentence3: read the introduction to any of his inscription of which the following is one, and you will call him vain and proud.","read the introduction to any of his inscriptions of which the following is one, and you","Read the introduction to any of his inscriptions, of which the following is one, and you will call him vain and proud,"
1670,"merge sentence1: upon his arrival in Dallas on November 12th sentence2: Upon his arrival in Dallas on November 12. sentence3: upon his arrival in Dallas on November twelve,","Upon his arrival in Dallas on November 12,",Upon his arrival in Dallas on November 12
1671,merge sentence1: and they were exact it to relieve a rich Corporation from paying for the maintenance of Their Own Prison sentence2: They were exacted to relieve a rich corporation from paying for the maintenance of their own prison sentence3: they were exact to relieve a rich corporation from paying for the maintenance of their own prison.,and they were exacted to relieve a rich corporation from paying for the maintenance of their,and they were exacted to relieve a rich corporation from paying for the maintenance of their own prison.
1672,"merge sentence1: in the many weeks since that time the Congress has devoted itself to the arduous task of formulating legislation necessary to the country's welfare sentence2: In the many weeks since that time the congress has devoted itself to the arduous task of formulating legislation sentence3: the many weeks since that time, the congress has devoted itself to the ar task of formulating legislation necessary to the country's welfare",In the many weeks since that time the Congress has devoted itself to the arduous task,In the many weeks since that time the Congress has devoted itself to the arduous task of formulating legislation necessary to the country's welfare.
1673,merge sentence1: a committee of aldermen was forthwith appointed to report upon the inspectors report sentence2: A committee of Alderman was fourth with appointed to report upon the inspector's report sentence3: a committee of A was fourth with appointed to report upon the inspectors report.,A committee of aldermen was forthwith appointed to report upon the inspectors' report.,"A committee of aldermen was forthwith appointed to report upon the inspectors' report,"
1674,merge sentence1: any information indicating the possibility of an attempt against the person or safety of the president sentence2: Any information indicating the possibility of an attempt against the person or safety of the president sentence3: any information indicating the possibility of an attempt against the person or safety of the president,any information indicating the possibility of an attempt against the person or safety of the President,"Any information indicating the possibility of an attempt against the person or safety of the President,"
1675,"merge sentence1: a maidservant Sarah Thomas murdered her mistress and aged Woman by beating out her brains with a stone sentence2: A maid servant Sarah Thomas murdered her mistress and aged woman by beating out her brains with a stone sentence3: a maids servant, Sarah Thomas murdered her mistress an aged woman by beating out her brains with a stone","A maidservant, Sarah Thomas, murdered her mistress, an aged woman, by","a maidservant, Sarah Thomas, murdered her mistress, an aged woman, by beating out her brains with a stone."
1676,merge sentence1: more and more people sentence2: More and more people sentence3: more and more people,More and more people,"More and more people,"
1677,"merge sentence1: only one single and unprotected were they in any danger of attack and that but rarely sentence2: Only when single and unprotected were they in any danger of attack and that but rarely sentence3: only when single and unprotected, were they in any danger of attack, and that, but rarely","Only when single and unprotected were they in any danger of attack, and that,","only when single and unprotected were they in any danger of attack, and that but rarely."
1678,"merge sentence1: I'm a total number of separate cells provided amounted to $11,000 sentence2: And the total number of separate cells provided a mounted to 11 1000 odd sentence3: the total number of separate cells provided amounted to eleven thousand odd","and the total number of separate cells provided amounted to $11,000",and the total number of separate cells provided amounted to eleven thousand odd.
1679,"merge sentence1: Harwood to Maine Maine to Houston Houston to Elm Elm under the triple underpass to Stemmons Freeway and onto the trademarked sentence2: Hardwood to main main to houston houston to elm elm under the triple underpass to stem and freeway and on to the trademark sentence3: Har to Maine maine to Houston Houston to elm, elm under the triple under pass to S freeway and on to the trademark.","Harwood to Maine, Maine, to Houston, Houston, to Elm, under the Triple","Harwood to Main, Main to Houston, Houston to Elm, Elm under the Triple Underpass to Stemmons Freeway, and on to the Trade Mart."
1680,"merge sentence1: at his own request sentence2: His own request sentence3: his own request,",at his own request.,"At his own request,"
1681,merge sentence1: been afforded peculiar facilities by the slackness of system and the want of methodical Administration in the concerns by which they were employed sentence2: Been afforded peculiar facilities by the slackness of system and the want of methodical administration in the concerns by which they were employed sentence3: been afforded peculiar facilities by the slack of system and the want of methodical administration in the concerns by which they were employed,been afforded peculiar facilities by the slackness of system and the want of,been afforded peculiar facilities by the slackness of system and the want of methodical administration in the concerns by which they were employed.
1682,merge sentence1: began to appear that Oswald was having considerable difficulty doing answering work and getting along with the other employees sentence2: It began to appear that Oswald was having considerable difficulty doing accurate work and in getting along with the other employees sentence3: it began to appear that Oswald was having considerable difficulty doing accurate work and in getting along with the other employees.,It began to appear that Oswald was having considerable difficulty doing accurate work and in getting along,it began to appear that Oswald was having considerable difficulty doing accurate work and in getting along with the other employees.
1683,"merge sentence1: turn the pans once while baking moving them as gently as possible sentence2: Turn the pans once while baking moving them as gently as possible sentence3: turn the pans once while baking, moving them as gently as possible.","Turn the pans once while baking, moving them as gently as possible.","Turn the pans once while baking, moving them as gently as possible."
1684,"merge sentence1: the bank of England was defrauded of a sum of 8000 lb Burgess in conjunction with an accomplice named Elder sentence2: The Bank of England was defrauded of a sum of 8000 lb buy one of its Clarks Burgis in conjunction with an accomplice named Elder sentence3: Bank of England was def of a sum of eight thousand pounds by one of its clark, burgess, in conjunction with an named elder",The Bank of England was defrauded of a sum of £8000 by one of,"the Bank of England was defrauded of a sum of £8000 by one of its clerks, Burgess, in conjunction with an accomplice named Elder."
1685,"merge sentence1: nothing happened until her majesty returned to Buckingham Palace about 6 p.m. when on descending Constitution Hill sentence2: Nothing happened till her majesty returned to Buckingham Palace about 6 PM sentence3: nothing happened till her majesty returned to Buckingham Palace about six Pm. When on descending constitution hill,",Nothing happened till her Majesty returned to Buckingham Palace about 6 p.m.,"Nothing happened till Her Majesty returned to Buckingham Palace about six p.m., when, on descending Constitution Hill,"
1686,merge sentence1: we played and with many ramifications by which some of the Newgate orders were to be bribed to allow the prisoners to escape from their cells at night sentence2: And with many ramifications by which some of the new gate orders were to be bribed to allow the prisoners to escape from their cells at night sentence3: deep and with many ramifications by which some of the new gate orders were to be bribe to allow the prisoners to escape from their cells at night.,"deep, and with many ramifications, by which some of the Newgate orders were","deep laid, and with many ramifications, by which some of the Newgate warders were to be bribed to allow the prisoners to escape from their cells at night."
1687,"merge sentence1: they were apparently good friends when last seen together at a neighbor's where they seemed perfectly happy and sociable and eager for the wedding day sentence2: They were apparently good friends when last seen together at a neighbor's where they seemed perfectly happy and sociable and eager for the wedding day sentence3: were apparently good friends when last seen together at a neighbors, where they seemed perfectly happy and soc and eager for the wedding day.","They were apparently good friends when last seen together at a neighbor's, where they seemed","They were apparently good friends when last seen together at a neighbor's, where they seemed ""perfectly happy and sociable, and eager for the wedding day."""
1688,"merge sentence1: in directing it I shall recognize six fundamental principles sentence2: Indirecting it I shall recognize six fundamental principles sentence3: directing it, I shall recognize six fundamental principles.",In directing it I shall recognize six fundamental principles.,"In directing it, I shall recognize six fundamental principles:"
1689,merge sentence1: this is the tendency to the formation of ugly Meandering whitelines or rivers in the page sentence2: This is the tendency to the formation of ugly meandering white lines or rivers in the page sentence3: this is the tendency to the formation of ugly mean white lines or rivers in the page,This is the tendency to the formation of ugly meandering whitelines or rivers in the page,"this is the tendency to the formation of ugly meandering white lines or ""rivers"" in the page"
1690,merge sentence1: and may just be easily transported to all parts of the plant sentence2: And may thus be easily transported to all parts of the plant sentence3: and may thus be easily transported to all parts of the plant.,and may thus be easily transported to all parts of the plant.,and may thus be easily transported to all parts of the plant.
1691,merge sentence1: that the administration of justice should never be interfered with or local feeling sentence2: That the administration of justice should never be interfered with by local prejudice or local feeling sentence3: the administration of justice should never be interfered with by local prejudice or local feeling,that the administration of justice should never be interfered with by local prejudice or local feeling,That the administration of justice should never be interfered with by local prejudice or local feeling
1692,"merge sentence1: by this time the workmen might be heard busily erecting The Gallows sentence2: By this time the workman might be heard busily erecting the gallows. sentence3: by this time, the work might be heard bus e directing the gallo.",By this time the workmen might be heard busily erecting the gallow,By this time the workmen might be heard busily erecting the gallows;
1693,merge sentence1: using a 22 caliber bolt-action rifle belonging either to Robert or Roberts in-laws sentence2: Using a 22 caliber bolt action rifle belonging either to Robert or Robert's in laws sentence3: using a twenty two caliber bolt action rifle belonging either to Robert or Roberts in laws.,Using a 22-caliber bolt action rifle belonging either to Robert or Roberts in,using a.22 caliber bolt-action rifle belonging either to Robert or Robert's in-laws.
1694,"merge sentence1: space of about 23 ft separated it from a sinner part which was about 20 feet in width sentence2: A space of about 23 feet separated it from its inner part which was about 20 feet in with sentence3: a space of about twenty three feet separated it from its inner part, which was about twenty feet in width","a space of about twenty-three feet separated it from its inner part, which was about","A space of about twenty-three feet separated it from its inner part, which was about twenty feet in width."
1695,"merge sentence1: put on arrival he was met by a young sailor with a letter which begged mr. G to go to Heath's house as a letter was not well sentence2: Put on arrival he was met by a young sailor with a letter which begged mister G to go to Heath's house as a letter was not well sentence3: on a arrival, he was met by a young sailor with a letter, which begged mister G to go to Heath house as a letter was not well.",On a arrival he was met by a young sailor with a,"but on arrival he was met by a young sailor with a letter which begged Mr. Gee to go to Heath's house, as the latter was not well."
1696,"merge sentence1: but ineffectively by running his head against his cell wall sentence2: But ineffectively by running his head against his cell wall sentence3: ineffective by running his head against his cell wall,","but ineffectively by running his head against his cell wall,","but ineffectively, by running his head against his cell wall."
1697,"merge sentence1: cow crafts share the odium which is office not strangely has always inspired but he was admitted into the jail sentence2: Calcraft shared the odium which is office not strangely has always inspired sentence3: Call craft shared the o which his office not strangely, has always inspired. But he was admitted into the jail","Calcraft shared the odium which his office not strangely has always inspired, but ","Calcraft shared the odium which his office, not strangely, has always inspired. But he was admitted into the jail,"
1698,merge sentence1: seven were found guilty of murder on the high seas and one Carlos acquainted sentence2: Seven were found guilty of murder on the high seas and one carlos acquitted sentence3: seven were found guilty of murder on the high seas and one carlos acquitted.,"Seven were found guilty of murder on the high seas, and one Carlos ac","Seven were found guilty of murder on the high seas, and one, Carlos, acquitted."
1699,"merge sentence1: according to the information received by the bureau sentence2: According to the information received by the bureau sentence3: According to the information received by the bureau,","According to the information received by the Bureau,",According to the information received by the Bureau
1700,"merge sentence1: there is a royal hunting ground its battle on and then Wild game of every kind is contained within the circuit of its walls sentence2: That there is a royal hunting ground at Babylon and that wild game of every kind is contained within the circuit of its walls sentence3: there is a royal hunting ground at Babylon, and that wild game of every kind is contained within the circuit of its walls.","that there is a royal hunting ground at Babylon, and that wild game of every kind is","that there is a royal hunting ground at Babylon, and that wild game of every kind is contained within the circuit of its walls."
1701,merge sentence1: there was something dramatic in Red Pass detection sentence2: There was something dramatic in red paths detection sentence3: there was something dramatic in red Past detection.,There was something dramatic in Red Pass detection.,There was something dramatic in Redpath's detection
1702,merge sentence1: Newgate through all these years continue to buy word with the society sentence2: Newgate through all these years continue to buy word with the society sentence3: new gate through all these years continue to buy with the society.,Newgate through all these years continue to buy word with the Society.,Newgate through all these years continued a bye-word with the Society.
1703,"merge sentence1: she stated that it was not physical Force which kept him from leaving the house quote I couldn't keep him from going out if you really wanted to and quote sentence2: She stated that it was not physical force which kept him from leaving the house. sentence3: she stated that it was not physical force which kept him from leaving the house. Quote, I couldn't keep him from going out if he really wanted to quote,","She stated that it was not physical force which kept him from leaving the house. Quote, I","She stated that it was not physical force which kept him from leaving the house. Quote, I couldn't keep him from going out if he really wanted to, end quote."
1704,"merge sentence1: report of the president's Commission on the assassination of President Kennedy the Warren Commission report by the president's Commission on the assassination of President Kennedy sentence2: Report of the president's commission on the assassination of President Kennedy the warren commission report by the president's commission on the assassination of President Kennedy sentence3: report of the president's Commission on the assassination of President Kennedy, the Warren Commission Report by, the President's commission on the assassination of President Kennedy.",Report of the President's Commission on the Assassination of President Kennedy. The Warren Commission,Report of the President's Commission on the Assassination of President Kennedy. The Warren Commission Report. By The President's Commission on the Assassination of President Kennedy.
1705,merge sentence1: pour in energy or devoid of it and out of them to manufacture food complex compounds rich in available potential energy sentence2: Poor in energy or devoid of it and out of them to manufacture food sentence3: poor in energy or devoid of it and out of them to manufacture food i e complex compounds rich in available potential energy,"poor in energy or devoid of it, and out of them to manufacture food complex compounds rich","poor in energy or devoid of it, and out of them to manufacture food -- i.e. complex compounds rich in available potential energy."
1706,"merge sentence1: he was in error however sentence2: He was in error however. sentence3: was in error, however,","He was in error, however,","He was in error, however."
1707,"merge sentence1: is futile to argue about the exact. For instance the end becomes a tadpole or the tadpole a frog sentence2: It is beautiful to argue about the exact period when for instance the egg becomes a tadpole or the tadpole of frog sentence3: it is futile to argue about the exact period when for instance, the egg becomes a tad pole or the ted of frog","It is futile to argue about the exact period when, for instance, the egg becomes ","it is futile to argue about the exact period when, for instance, the egg becomes a tadpole or the tadpole a frog,"
1708,merge sentence1: and the vice president and mrs. Johnson were in the receiving line to greet president and mrs. Kennedy sentence2: The vice president and mrs Johnson were in the receiving line to greet president and missus Kennedy sentence3: the vice President and missus Johnson were in the receiving line to greet president and missus Kennedy.,The Vice President and Mrs. Johnson were in the receiving line to greet President and Mrs. Kennedy,and the Vice President and Mrs. Johnson were in the receiving line to greet President and Mrs. Kennedy.
1709,merge sentence1: we have avoided on the other hand sentence2: We have avoided on the other hand sentence3: we have avoided on the other hand,"We have avoided, on the other hand,",We have avoided on the other hand
1710,merge sentence1: I saw a man walking South on Lamar from a Commerce sentence2: Hey saw a man walking south on Lamar from a commerce. sentence3: he saw a man walking south on Lamar from a commerce.,He saw a man walking south on Lamar from a commerce.,He saw a man walking south on Lamar from Commerce.
1711,merge sentence1: the secret service has been receiving full cooperation in scientific research and technological development sentence2: The secret service has been receiving full cooperation in scientific research and technological development sentence3: secret service has been receiving full cooperation in scientific research and technological development,The Secret Service has been receiving full cooperation in scientific research and technological development,the Secret Service has been receiving full cooperation in scientific research and technological development
1712,merge sentence1: one of which is able to affect the other by means of the communication so established sentence2: One of which is able to affect the other by means of the communication so established sentence3: one of which is able to affect the other by means of the communication so established.,one of which is able to affect the other by means of the communication so established.,one of which is able to affect the other by means of the communication so established.
1713,merge sentence1: a series of tests were performed to determine whether the weapon and ammunition used in the assassination sentence2: A series of tests were performed to determine whether the weapon and ammunition used in the assassination sentence3: A series of tests were performed to determine whether the weapon and ammunition used in the assassination,A series of tests were performed to determine whether the weapon and ammunition used in the assassi,A series of tests were performed to determine whether the weapon and ammunition used in the assassination
1714,"merge sentence1: The Prisoner had nothing to deal with but wooden panels and by dint of cutting and chopping he got both the lower panels out sentence2: Prisoner had nothing to deal with but wouldn't panels and by dent of cutting and chopping he got both the lower panels out sentence3: a prisoner had nothing to deal with, but wooden panels. And by din of cutting and chopping, he got both the lower panels out.","The prisoner had nothing to deal with but wooden panels, and by dint of cutting and","The prisoner had nothing to deal with but wooden panels, and by dint of cutting and chopping he got both the lower panels out."
1715,merge sentence1: firing it with 10 Rounds sentence2: Firing it with 10 rounds sentence3: firing it with ten rounds.,firing it with ten rounds.,"firing it, with 10 rounds."
1716,"merge sentence1: has already been quoted again collected in front of Newgate to witness the execution sentence2: Has already been quoted sentence3: has already been quoted. Again, the concourse of people collected in front of new to witness the execution","has already been quoted. Again, the concourse of people collected in front of Newgate to","has already been quoted. Again, the concourse of people collected in front of Newgate to witness the execution,"
1717,"merge sentence1: neither these discrepancies nor the fact that Oswald had initiated the FBI interview sentence2: Neither these discrepancies nor the fact that Oswald had initiated the FBI interview sentence3: Neither, these discrepancies nor the fact that Oswald had initiated the Fbi interview",Neither these discrepancies nor the fact that Oswald had initiated the FBI interview,Neither these discrepancies nor the fact that Oswald had initiated the FBI interview
1718,"merge sentence1: start however contains potential energy since the molecule is relatively unstable sentence2: Start however contains potential energy since the molecule is relatively unstable sentence3: starch however, contains potential energy. Since the molecule is relatively unstable,","Starch, however, contains potential energy, since the molecule is relatively unstable.","Starch, however, contains potential energy, since the molecule is relatively unstable"
1719,"merge sentence1: 22 County Jail there were 1063 sleeping cells in all in 1823 sentence2: In 22 county jails there were 1063 sleeping cells in all in 1823 sentence3: twenty two county jail, there were one thousand sixty three sleeping cells in all in eighteen twenty three.",In twenty-two county jails there were 1063 sleeping cells in all in 1823.,in twenty-two county jails there were 1063 sleeping cells in all (in 1823)
1720,"merge sentence1: as for my return entrance Visa please consider it separately and quote sentence2: As from my return entrance visa please consider it separately end quote sentence3: as for my return entrance trans visa, please consider it separately end quote.","As for my return entrance visa, please consider it separately, end quote.",As for my return entrance visa please consider it separately. End quote.
1721,"merge sentence1: Hotel was a gambler and we're had one a good deal of money from him sentence2: Their tail was a gambler. sentence3: Their was a gambler, and weir had won a good deal of money from him.","Their was a gambler, and weir had won a good deal of money","Thurtell was a gambler, and Weare had won a good deal of money from him."
1722,"merge sentence1: no serious importance could be attached to these the Manifest inventions of a disordered intellect sentence2: No serious importance could be attached to these the manifest inventions of a disordered intellect sentence3: no serious importance could be attached to these, the manifest inventions of a disordered intellect.",No serious importance could be attached to these the manifest inventions of a disordered intellect,"No serious importance could be attached to these, the manifest inventions of a disordered intellect."
1723,"merge sentence1: yet the Witnesses were not unanimous sentence2: Yet the witnesses were not unanimous. sentence3: yet, the witnesses were not unanimous.",Yet the witnesses were not unanimous.,yet the witnesses were not unanimous.
1724,merge sentence1: I have not the time justices in many of these cases sentence2: I have not the time to cook to you all the language used by descending justices in many of these cases sentence3: I have not the time to quote to you all the language used by dissent justices in many of these cases.,I have not the time to quote to you all the language used by descending justices in,I have not the time to quote to you all the language used by dissenting justices in many of these cases.
1725,"merge sentence1: Charmander morning quote sentence2: Jarman did talk to Oswald that morning quote sentence3: Jar did talk to Oswald that morning, quote,","Jarman did talk to Oswald that morning, quote,","Jarman did talk to Oswald that morning: Quote,"
1726,"merge sentence1: I have attempted to draw of crime in connection with Newgate From First to Last I must make some mention in this my penultimate chapter sentence2: I have attempted to draw a crime in connection with new gate from first to last i must make some mention in this my penultimate chapter sentence3: have attempted to draw of crime in connection with New from first to last, I must make some mention in this my pen chapter","I have attempted to draw of crime in connection with Newgate from first to last, I must","I have attempted to draw of crime in connection with Newgate, from first to last, I must make some mention, in this my penultimate chapter,"
1727,merge sentence1: the only practical way for westbound traffic on Main Street sentence2: The only practical way for westbound traffic on main street sentence3: the only practical way for west bound traffic on Main street.,the only practical way for westbound traffic on Main Street.,The only practical way for westbound traffic on Main Street
1728,"merge sentence1: his supervisor admitted however sentence2: His supervisor admitted however. sentence3: His supervisor admitted, however,","His supervisor admitted, however,","His supervisor admitted, however,"
1729,merge sentence1: Adele was stamped on some of the chapters printed literature sentence2: The name Hidel was stamped on some of the chapters printed literature sentence3: the name Hid adele was stamped on some of the chapters printed literature and on the membership application blanks.,The name Hidell was stamped on some of the chapters printed literature and on the membership application,"The name ""Hidell"" was stamped on some of the ""Chapter's"" printed literature and on the membership application blanks."
1730,merge sentence1: he was informed that takeoff would be delayed until Vice President Johnson was sworn in sentence2: He was informed that take off would be delayed until vice president Johnson was sworn in sentence3: he was informed that takeoff would be delayed until vice president Johnson was sworn in.,He was informed that takeoff would be delayed until Vice President Johnson was sworn in.,He was informed that takeoff would be delayed until Vice President Johnson was sworn in.
1731,"merge sentence1: there were workrooms for washing dying carding and spinning sentence2: There were work rooms for wall washing, dying, carting, and spinning. sentence3: There were work rooms for wool washing, dying, cardi and spinning.","There were workrooms for washing, dying, carting, and spinning.","There were work-rooms for wool-washing, dyeing, carding, and spinning."
1732,merge sentence1: a study of the bus routes indicates that sentence2: Study of the bus routes indicates that sentence3: a study of the bus route indicates that,A study of the bus routes indicates that,A study of the bus routes indicates that
1733,"merge sentence1: scarcely have a conviction of these daring and astute Steve's been assured then another gigantic fraud was brought to light sentence2: Scarcely had the conviction of these daring and astute thieves been assured then another gigantic fraud was brought to light sentence3: scarce had the conviction of these daring and astute thieves been assured, then another gigantic fraud was brought to light.","Scarcely had the conviction of these daring and astute thieves been assured, then","Scarcely had the conviction of these daring and astute thieves been assured, than another gigantic fraud was brought to light."
1734,merge sentence1: less than completely truthful or cooperative when interrogated about the fair play for Cuba committee sentence2: Bot less than completely truthful or cooperative when interrogated about the fair play for Cuba committee sentence3: but less than completely truthful or cooperative when interrogated about the fair play for Cuba committee.,but less than completely truthful or cooperative when interrogated about the Fair Play for Cuba Committee,but less than completely truthful or cooperative when interrogated about the Fair Play for Cuba Committee.
1735,"merge sentence1: the irons weighed from 3 to 4 pounds but heavier irons 7 or 8 lb weight sentence2: The irons weighed from three to four lb but heavier irons seven or eight lb weight sentence3: the irons weighed from three to four pounds, but heavier irons, seven or eight pounds wait,","The irons weighed from three to four pounds, but heavier irons, seven or eight","The irons weighed from three to four pounds, but heavier irons, seven or eight pounds' weight,"
1736,merge sentence1: none of the Marksman had any practice with the assassination weapon except for exercising the bolt for two or three minutes on a dry run sentence2: None of the marksmen had any practice with the assassination weapon except for exercising the bolt for 2 or 3 minutes on a dry run sentence3: none of the Marks men had any practice with the assassination weapon except for exercising the bolt for two or three minutes on a dry run.,None of the marksmen had any practice with the assassination weapon except for exercising,None of the marksmen had any practice with the assassination weapon except for exercising the bolt for 2 or 3 minutes on a dry run.
1737,merge sentence1: the bag found on the sixth floor was 88 in Long sentence2: The bag found on the sixth floor was 88 inches long sentence3: the bag found on the sixth floor was eighty eight inches long.,The bag found on the sixth floor was eighty-eight inches long.,The bag found on the sixth floor was 88 inches long.
1738,"merge sentence1: directly under the chapel in which there were three sells used either for the confinement of disorderly in refractory prison sentence2: Directly under the chapel in which there were three cells used either for the confinement of disorderly and refrectory prisoners sentence3: directly under the chapel in which there were three cells, used either for the confinement of disorderly and refractory prisoners","directly under the chapel in which there were three cells, used either for the confinement of disorder","directly under the chapel, in which there were three cells, used either for the confinement of disorderly and refractory prisoners,"
1739,merge sentence1: independently examined before cartridge cases and arrived at the same conclusion as Cunningham sentence2: Independently examine the four cartridge cases and arrived at the same conclusion as Cunningham sentence3: independently examine the four cartridge cases and arrived at the same conclusion as cunningham.,"independently examined the four cartridge cases, and arrived at the same conclusion as Cunningham.",independently examined the four cartridge cases and arrived at the same conclusion as Cunningham.
1740,merge sentence1: it is essentially a fish and would be soaked last if it remained in this condition sentence2: It is. Essentially a fish. And would be so classed if it remained in this condition sentence3: it is essentially a fish and would be so if it remained in this condition.,"It is essentially a fish, and would be so classed if it ","It is essentially a fish, and would be so classed if it remained in this condition."
1741,"merge sentence1: and in one corner at some dip a bundle of clothes were Unearthed which with a hairy cat sentence2: And in one corner at some depth a bundle of clothes were on earth which with a hairy cap sentence3: and in one corner at some depth, a bundle of clothes were on earth, which with a hairy cap","and in one corner, at some depth, a bundle of clothes were unearthed","and in one corner, at some depth, a bundle of clothes were unearthed, which, with a hairy cap,"
1742,merge sentence1: it just isn't Aiden seeing in the fact that you only have the one element across here sentence2: It just isn't aid in seeing in the fact that you only have the one element the cross hair sentence3: it just isn't an aid in seeing in the fact that you only have the one element cross here.,"It just isn't an aid in seeing, in the fact that you only have the","It just is an aid in seeing in the fact that you only have the one element, the crosshair,"
1743,merge sentence1: an examination of the rooming-house register revealed that Oswald actually signed the name oh lee sentence2: And examination of the rooming house register revealed that Oswald actually signed the name OH Lee sentence3: an examination of the room house register revealed that Oswald actually signed the name o h lee.,and examination of the roominghouse register revealed that Oswald actually signed the name O.,An examination of the roominghouse register revealed that Oswald actually signed the name O. H. Lee.
1744,"merge sentence1: government prosecution was instituted and Palmer was brought to Newgate for trial at the central Criminal Court sentence2: A government prosecution was instituted and Palmer was brought to Newgate for trial at the central criminal court sentence3: government prosecution was instituted, and Palmer was brought to new gate for trial at the central criminal Court.","A government prosecution was instituted, and Palmer was brought to Newgate for trial at the Central","A government prosecution was instituted, and Palmer was brought to Newgate for trial at the Central Criminal Court."
1745,merge sentence1: nothing more was heard of craps the Curious Thing in his case was that his offense was a trifling one sentence2: Nothing more was heard of craps sentence3: nothing more was heard of k. A curious thing in his case was that his offense was a tri one.,Nothing more was heard of craps. A curious thing in his case was that his offense was,Nothing more was heard of Krapps. The curious thing in his case was that his offense was a trifling one;
1746,"merge sentence1: was the moving Spirit among these Commissioners and he is now generally recognized as the originator of modern prison architecture sentence2: Was the moving spirit among these commissioners and he is now generally recognized as the originator of modern prison architecture sentence3: was the moving spirit among these commissioners, and he is now generally recognized as the origin of modern prison architecture.","was the moving spirit among these commissioners, and he is now generally recognized as the origin","was the moving spirit among these commissioners, and he is now generally recognized as the originator of modern prison architecture."
1747,"merge sentence1: and then West on Main turning back to Alma Houston and then out Stemmons Freeway to the trademarked sentence2: And then west on Maine turning back to Elm at Houston and then outstands freeway to the trademark sentence3: and then west on Main, turning back to Elm at Houston and then out s freeway to the trademark.","and then west on Main, turning back to Alma Houston and then out Stemmons Free","and then west on Main, turning back to Elm at Houston and then out Stemmons Freeway to the Trade Mart."
1748,"merge sentence1: at another time there were fifty one of whom had been under sentence a couple of years sentence2: Add another time there were 51 of whom had been under sentence a couple of years sentence3: At another time, there were fifty. One of whom had been under sentenced a couple of years.","At another time there were fifty, one of whom had been under sentenced a couple of","At another time there were fifty, one of whom had been under sentence a couple of years."
1749,"merge sentence1: what you consider any untoward circumstances as serious protection at all times sentence2: But to consider any untoward circumstances as serious and to afford the president maximum protection at all times sentence3: to consider any untold circumstances as serious, and to afford the president maximum protection at all times,","but to consider any untoward circumstances as serious, and to afford the President maximum protection at",but to consider any untoward circumstances as serious and to afford the President maximum protection at all times.
1750,merge sentence1: he was immediately Tied by the neck to an iron bolt fixed near the top of the steak sentence2: She was immediately tied by the neck to an iron bolt fixed near the top of the steak sentence3: she was immediately tied by the neck to an iron bolt fixed near the top of the stake.,She was immediately tied by the neck to an iron bolt fixed near the top of the stake.,"She was immediately tied by the neck to an iron bolt fixed near the top of the stake,"
1751,merge sentence1: breakfast biscuit sentence2: Breakfast biscuit sentence3: breakfast biscuit.,Breakfast biscuit,Breakfast Biscuit.
1752,"merge sentence1: a new member shall be appointed by the president then it office sentence2: A new member shall be appointed by the president then in office. sentence3: A new member shall be appointed by the president, then in office","A new member shall be appointed by the President, then in office,","a new member shall be appointed by the President then in office,"
1753,"merge sentence1: is gradually dry up as the lungs develop and breathe sentence2: And they now breathe holy by lungs but still retain the tail sentence3: then the gills gradually dry up as the lungs develop and they now breathe wholly by lungs, but still retain the tail.",then the gills gradually dry up as the lungs develop and they now breathe who,"Then the gills gradually dry up, as the lungs develop, and they now breathe wholly by lungs, but still retain the tail."
1754,merge sentence1: you prefer to risk his future reputation and Liberty to the present discomfort of living upon narrow means sentence2: Who preferred to risk his future reputation in liberty to the present discomfort of living upon narrow means? sentence3: preferred to risk his future reputation and liberty to the present discomfort of living upon narrow means.,who preferred to risk his future reputation and liberty to the present discomfort of living upon narrow means.,who preferred to risk his future reputation and liberty to the present discomfort of living upon narrow means.
1755,"merge sentence1: wainwright's demeanor was one of Reckless effrontery steadily maintained to the last sentence2: Wayne writes Demeanor was one of reckless a frontery steadily maintained to the last sentence3: W rights demeanor was one of reckless of front, steadily maintained to the last.","Wainwright's demeanor was one of reckless effrontery, steadi",Wainwright's demeanor was one of reckless effrontery steadily maintained to the last.
1756,"merge sentence1: unemployment Automation and the use of military forces to suppress other populations sentence2: Unemployment. sentence3: unemployment, automation and the use of military forces to suppress other populations.","unemployment, automation, and the use of military forces to suppress other populations.","unemployment, automation, and the use of military forces to suppress other populations."
